"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.457550770E2,1.217364371E-1,-1.678390503E-1,2.109909058E-1
1.457600770E2,1.253552139E-1,-1.721513271E-1,1.815099716E-1
1.457650770E2,1.275991201E-1,-1.787202358E-1,1.478872299E-1
1.457700770E2,1.425383985E-1,-1.752047539E-1,1.001520157E-1
1.457750770E2,1.656717360E-1,-1.683859825E-1,5.808925629E-2
1.457800770E2,1.733820736E-1,-1.435403824E-1,-9.967803955E-3
1.457850770E2,1.954213083E-1,-1.750671864E-1,4.801750183E-3
1.457900770E2,2.102850676E-1,-1.606173515E-1,-2.446365356E-2
1.457950770E2,2.031853199E-1,-1.500563622E-1,-1.963996887E-2
1.458000770E2,2.161455750E-1,-1.394910812E-1,-6.985664368E-3
1.458050770E2,2.007949352E-1,-1.117780209E-1,2.456569672E-2
1.458100770E2,1.806982458E-1,-9.367084503E-2,5.022335052E-2
1.458150770E2,1.544797421E-1,-7.401752472E-2,7.867145538E-2
1.458200770E2,1.138096154E-1,-3.612017632E-2,1.145935059E-1
1.458250770E2,7.303562760E-2,-2.955722809E-2,1.504669189E-1
1.458300770E2,4.619902372E-2,-2.555131912E-2,1.730461121E-1
1.458350770E2,3.192389011E-2,-2.804827690E-2,1.908092499E-1
1.458400770E2,2.577567101E-2,-3.335261345E-2,1.895866394E-1
1.458450770E2,8.753538132E-3,-2.251243591E-2,1.760044098E-1
1.458500770E2,7.988721132E-3,-2.368116379E-2,1.730155945E-1
1.458550770E2,1.122257113E-2,-1.249122620E-2,1.612997055E-1
1.458600770E2,2.688536048E-2,7.394313812E-3,1.572341919E-1
1.458650770E2,3.133520484E-2,2.585029602E-2,1.368045807E-1
1.458700770E2,2.653184533E-2,4.380154610E-2,1.047716141E-1
1.458750770E2,3.112149239E-2,4.779577255E-2,9.693908691E-2
1.458800770E2,4.376861453E-2,5.400753021E-2,7.664966583E-2
1.458850770E2,3.134199977E-2,6.456542015E-2,4.809188843E-2
1.458900770E2,1.653963327E-2,6.897711754E-2,2.148056030E-2
1.458950770E2,3.834056854E-2,5.972909927E-2,-4.670143127E-3
1.459000770E2,6.044387817E-2,7.158088684E-2,1.361846924E-3
1.459050770E2,7.697105408E-2,6.488227844E-2,-2.922153473E-2
1.459100770E2,8.981835842E-2,5.741739273E-2,-5.039882660E-2
1.459150770E2,9.627261758E-2,5.054664612E-2,-6.300544739E-2
1.459200770E2,9.154340625E-2,4.961037636E-2,-7.404613495E-2
1.459250770E2,8.123496175E-2,2.120518684E-2,-9.462451935E-2
1.459300770E2,7.251912355E-2,-3.294467926E-3,-8.551979065E-2
1.459350770E2,8.142668009E-2,-1.257348061E-2,-8.197212219E-2
1.459400770E2,9.936833382E-2,-1.662826538E-2,-5.892086029E-2
1.459450770E2,9.981298447E-2,-1.665925980E-2,-3.952217102E-2
1.459500770E2,1.076835990E-1,-1.698398590E-2,-3.428459167E-2
1.459550770E2,1.083620191E-1,-1.634359360E-2,-2.115249634E-2
1.459600770E2,1.030503213E-1,-2.540183067E-2,-1.092624664E-2
1.459650770E2,9.608140588E-2,-3.194665909E-2,2.259254456E-3
1.459700770E2,9.466916323E-2,-5.485081673E-2,2.669334412E-3
1.459750770E2,9.206023812E-2,-7.258629799E-2,1.474666595E-2
1.459800770E2,1.009671390E-1,-8.783078194E-2,1.388931274E-2
1.459850770E2,9.645390511E-2,-1.019709110E-1,2.010822296E-2
1.459900770E2,9.945294261E-2,-1.235401630E-1,3.835201263E-2
1.459950770E2,9.962588549E-2,-1.377229691E-1,3.935527802E-2
1.460000770E2,1.051018536E-1,-1.454665661E-1,5.846595764E-2
1.460050770E2,9.150376916E-2,-1.659667492E-1,7.706260681E-2
1.460100770E2,9.701699018E-2,-1.597754955E-1,6.634140015E-2
1.460150770E2,8.257633448E-2,-1.700327396E-1,5.495929718E-2
1.460200770E2,7.805356383E-2,-1.668348312E-1,3.456687927E-2
1.460250770E2,7.915917039E-2,-1.806881428E-1,2.253532410E-2
1.460300770E2,7.840567827E-2,-1.808335781E-1,-1.472568512E-2
1.460350770E2,6.889152527E-2,-2.067248821E-1,-6.759166718E-2
1.460400770E2,7.664194703E-2,-2.182679176E-1,-1.058177948E-1
1.460450770E2,9.291735291E-2,-1.972806454E-1,-1.399183273E-1
1.460500770E2,1.094661653E-1,-1.770663261E-1,-1.832962036E-1
1.460550770E2,1.166052520E-1,-1.469106674E-1,-2.228116989E-1
1.460600770E2,1.201973557E-1,-1.230075359E-1,-2.189311981E-1
1.460650770E2,1.121977866E-1,-8.452033997E-2,-2.099943161E-1
1.460700770E2,1.109238863E-1,-5.209493637E-2,-1.840543747E-1
1.460750770E2,7.497668266E-2,-1.197695732E-2,-1.544284821E-1
1.460800770E2,4.518026114E-2,7.944345474E-3,-1.279563904E-1
1.460850770E2,1.150310040E-2,2.772092819E-2,-8.751487732E-2
1.460900770E2,-1.378175616E-2,5.671477318E-2,-4.357433319E-2
1.460950770E2,-4.204276204E-2,8.847689629E-2,-1.066017151E-2
1.461000770E2,-6.956118345E-2,1.095802784E-1,1.835250854E-2
1.461050770E2,-6.988433003E-2,1.083018780E-1,4.706287384E-2
1.461100770E2,-7.086014748E-2,1.090030670E-1,8.713245392E-2
1.461150770E2,-8.515369892E-2,1.028630733E-1,9.294033051E-2
1.461200770E2,-8.668592572E-2,9.160518646E-2,1.079692841E-1
1.461250770E2,-8.844140172E-2,8.900785446E-2,1.127309799E-1
1.461300770E2,-9.072655439E-2,1.009004116E-1,9.938716888E-2
1.461350770E2,-9.877532721E-2,1.170608997E-1,9.310722351E-2
1.461400770E2,-9.372022748E-2,1.417069435E-1,8.800983429E-2
1.461450770E2,-1.020717323E-1,1.663405895E-1,8.347225189E-2
1.461500770E2,-7.970225811E-2,1.684112549E-1,6.928634644E-2
1.461550770E2,-8.295550942E-2,1.670010090E-1,8.092403412E-2
1.461600770E2,-7.008978724E-2,1.677951813E-1,8.340549469E-2
1.461650770E2,-5.578613281E-2,1.617536545E-1,9.182453156E-2
1.461700770E2,-3.617197275E-2,1.384820938E-1,9.793472290E-2
1.461750770E2,-3.184211254E-2,1.207928658E-1,1.015672684E-1
1.461800770E2,-2.504429221E-2,1.016850471E-1,1.004276276E-1
1.461850770E2,3.178417683E-4,8.027029037E-2,1.011219025E-1
1.461900770E2,-1.448661089E-3,6.022429466E-2,8.334541321E-2
1.461950770E2,-4.642128944E-3,4.071760178E-2,8.187580109E-2
1.462000770E2,5.873948336E-3,2.879667282E-2,6.466197968E-2
1.462050770E2,2.417337894E-2,2.278590202E-2,5.697059631E-2
1.462100770E2,1.611286402E-2,1.440000534E-2,4.696083069E-2
1.462150770E2,2.028456330E-2,-4.008293152E-3,3.093338013E-2
1.462200770E2,1.679065824E-2,-2.090930939E-4,1.281833649E-2
1.462250770E2,1.448914409E-2,-8.873462677E-3,6.925582886E-3
1.462300770E2,-3.040075302E-3,-2.324771881E-2,7.445335388E-3
1.462350770E2,1.927775145E-2,-4.335641861E-2,2.237510681E-2
1.462400770E2,8.414864540E-3,-7.517218590E-2,2.257251740E-2
1.462450770E2,2.261435986E-2,-5.971956253E-2,7.258796692E-2
1.462500770E2,2.899456024E-2,-6.768107414E-2,7.301521301E-2
1.462550770E2,4.932236671E-2,-1.011784077E-1,8.882141113E-2
1.462600770E2,4.776287079E-2,-1.018376350E-1,9.080219269E-2
1.462650770E2,3.447762132E-2,-9.942483902E-2,5.546092987E-2
1.462700770E2,1.690894365E-3,-9.016942978E-2,1.319503784E-2
1.462750770E2,-1.878720522E-2,-8.092474937E-2,-2.417659760E-2
1.462800770E2,-3.858157992E-2,-8.292365074E-2,-7.166671753E-2
1.462850770E2,-4.185765982E-2,-6.330609322E-2,-9.879589081E-2
1.462900770E2,-4.520085454E-2,-3.268575668E-2,-1.039495468E-1
1.462950770E2,-3.960183263E-2,-1.547956467E-2,-1.324043274E-1
1.463000770E2,-3.499597311E-2,-4.670858383E-3,-1.293849945E-1
1.463050770E2,-3.350663185E-2,6.839513779E-3,-1.315021515E-1
1.463100770E2,-3.503349423E-2,2.070045471E-2,-1.442441940E-1
1.463150770E2,-4.262846708E-2,2.330088615E-2,-1.496534348E-1
1.463200770E2,-4.524224997E-2,1.354551315E-2,-1.515331268E-1
1.463250770E2,-4.564324021E-2,2.109217644E-2,-1.563453674E-1
1.463300770E2,-2.158525586E-2,1.613020897E-2,-1.638450623E-1
1.463350770E2,-2.073356509E-2,2.189373970E-2,-1.623401642E-1
1.463400770E2,-1.785069704E-2,4.741239548E-2,-1.730327606E-1
1.463450770E2,-8.857071400E-3,3.773427010E-2,-1.713752747E-1
1.463500770E2,-1.360067725E-2,2.997446060E-2,-1.717481613E-1
1.463550770E2,-3.639608622E-3,4.884839058E-2,-1.601505280E-1
1.463600770E2,6.151974201E-3,6.051921844E-2,-1.387357712E-1
1.463650770E2,-1.650300622E-2,6.207036972E-2,-1.384744644E-1
1.463700770E2,-4.497504234E-2,8.346700668E-2,-1.463499069E-1
1.463750770E2,-5.802741647E-2,8.723402023E-2,-1.519937515E-1
1.463800770E2,-9.330770373E-2,8.771681786E-2,-1.356725693E-1
1.463850770E2,-9.842982888E-2,9.706997871E-2,-1.194200516E-1
1.463900770E2,-1.102231741E-1,1.042630672E-1,-1.027755737E-1
1.463950770E2,-8.520630002E-2,9.154272079E-2,-6.432151794E-2
1.464000770E2,-6.965690851E-2,7.464003563E-2,-2.791023254E-2
1.464050770E2,-4.862269759E-2,7.077741623E-2,-2.563476562E-3
1.464100770E2,-3.309413791E-2,6.087923050E-2,2.379512787E-2
1.464150770E2,-3.618055582E-2,3.022813797E-2,5.051612854E-2
1.464200770E2,-1.707866788E-2,1.351308823E-2,6.749725342E-2
1.464250770E2,-1.305824518E-2,-1.174235344E-2,7.250213623E-2
1.464300770E2,8.760392666E-4,-3.130531311E-2,9.520530701E-2
1.464350770E2,3.365308046E-2,-5.085849762E-2,1.134719849E-1
1.464400770E2,5.491232872E-2,-5.599069595E-2,1.391811371E-1
1.464450770E2,7.016983628E-2,-5.820703506E-2,1.371870041E-1
1.464500770E2,8.510419726E-2,-6.256461143E-2,1.387939453E-1
1.464550770E2,1.116646528E-1,-7.015919685E-2,1.366338730E-1
1.464600770E2,1.316765249E-1,-8.412003517E-2,1.382360458E-1
1.464650770E2,1.376453936E-1,-8.943796158E-2,1.347656250E-1
1.464700770E2,1.531986594E-1,-8.510303497E-2,1.275806427E-1
1.464750770E2,1.520472467E-1,-9.632897377E-2,1.429920197E-1
1.464800770E2,1.495700479E-1,-8.886742592E-2,1.562070847E-1
1.464850770E2,1.407796443E-1,-8.792805672E-2,1.737537384E-1
1.464900770E2,1.122904718E-1,-9.650921822E-2,1.657352448E-1
1.464950770E2,9.376230836E-2,-1.181223392E-1,1.617078781E-1
1.465000770E2,8.082133532E-2,-1.397056580E-1,1.554136276E-1
1.465050770E2,7.185715437E-2,-1.497738361E-1,1.513681412E-1
1.465100770E2,6.835171580E-2,-1.384720802E-1,1.374816895E-1
1.465150770E2,5.862903595E-2,-1.151380539E-1,1.317911148E-1
1.465200770E2,5.257526040E-2,-1.217401028E-1,1.148691177E-1
1.465250770E2,4.742646217E-2,-1.363525391E-1,1.116552353E-1
1.465300770E2,2.987504005E-2,-1.395428181E-1,9.223937988E-2
1.465350770E2,3.729069233E-2,-1.749358177E-1,6.771755219E-2
1.465400770E2,3.363031149E-2,-1.781423092E-1,7.235240936E-2
1.465450770E2,4.628038406E-2,-1.637971401E-1,5.345249176E-2
1.465500770E2,6.000512838E-2,-1.724848747E-1,3.675937653E-2
1.465550770E2,6.692177057E-2,-1.651570797E-1,1.564502716E-2
1.465600770E2,5.445021391E-2,-1.489312649E-1,-2.475547791E-2
1.465650770E2,5.174636841E-2,-1.375048161E-1,-4.728412628E-2
1.465700770E2,4.748612642E-2,-1.034595966E-1,-7.802677155E-2
1.465750770E2,2.455568314E-2,-7.029008865E-2,-1.062278748E-1
1.465800770E2,-1.228749752E-3,-2.918696404E-2,-1.365041733E-1
1.465850770E2,-1.911348104E-2,-7.998704910E-3,-1.580352783E-1
1.465900770E2,-3.900143504E-2,2.062511444E-2,-1.679048538E-1
1.465950770E2,-5.625662208E-2,6.113958359E-2,-1.583251953E-1
1.466000770E2,-6.402939558E-2,6.975603104E-2,-1.527051926E-1
1.466050770E2,-6.082072854E-2,8.763265610E-2,-1.314783096E-1
1.466100770E2,-7.838815451E-2,5.960702896E-2,-1.249456406E-1
1.466150770E2,-7.419484854E-2,7.250952721E-2,-1.059818268E-1
1.466200770E2,-7.709062099E-2,1.365253925E-1,-5.548191071E-2
1.466250770E2,-7.237124443E-2,1.771929264E-1,-2.759933472E-2
1.466300770E2,-6.718358397E-2,1.949903965E-1,-6.588935852E-3
1.466350770E2,-8.559012413E-2,1.925117970E-1,-3.395080566E-3
1.466400770E2,-1.160271764E-1,2.109329700E-1,-5.254745483E-4
1.466450770E2,-1.470554471E-1,1.894748211E-1,7.954597473E-3
1.466500770E2,-1.546701193E-1,1.533606052E-1,2.981948853E-2
1.466550770E2,-1.558546424E-1,1.395192146E-1,5.057716370E-2
1.466600770E2,-1.534907818E-1,1.486766338E-1,6.767177582E-2
1.466650770E2,-1.358745396E-1,1.357743740E-1,5.550861359E-2
1.466700770E2,-8.862864971E-2,1.222090721E-1,3.697681427E-2
1.466750770E2,-6.460815668E-2,1.228966713E-1,2.900886536E-2
1.466800770E2,-4.336979985E-2,1.190972328E-1,1.008319855E-2
1.466850770E2,-5.146515369E-2,1.112203598E-1,-6.694793701E-3
1.466900770E2,-3.647056222E-2,1.136176586E-1,-4.314136505E-2
1.466950770E2,-4.819908738E-2,1.040263176E-1,-3.591442108E-2
1.467000770E2,-5.780851841E-2,1.036224365E-1,-4.376316071E-2
1.467050770E2,-7.384932041E-2,7.796216011E-2,-1.509189606E-2
1.467100770E2,-8.284229040E-2,7.247948647E-2,1.794815063E-2
1.467150770E2,-7.402139902E-2,5.595111847E-2,6.597900391E-2
1.467200770E2,-7.068520784E-2,4.330396652E-2,1.326332092E-1
1.467250770E2,-6.166982651E-2,2.613306046E-2,2.066526413E-1
1.467300770E2,-5.302017927E-2,2.078843117E-2,2.555103302E-1
1.467350770E2,-6.213402748E-2,-1.099181175E-2,2.983713150E-1
1.467400770E2,-7.241803408E-2,-1.614427567E-2,3.375368118E-1
1.467450770E2,-7.650846243E-2,-1.599311829E-2,3.492393494E-1
1.467500770E2,-8.417510986E-2,-1.119589806E-2,3.222064972E-1
1.467550770E2,-1.041468382E-1,-9.744405746E-3,2.810573578E-1
1.467600770E2,-1.093522310E-1,1.292467117E-2,2.275028229E-1
1.467650770E2,-9.944659472E-2,4.864692688E-3,1.689596176E-1
1.467700770E2,-1.031719148E-1,3.001737595E-2,1.019735336E-1
1.467750770E2,-7.689923048E-2,3.623628616E-2,3.467559814E-2
1.467800770E2,-4.784810543E-2,3.272223473E-2,-1.627063751E-2
1.467850770E2,-1.148557663E-2,3.574061394E-2,-6.692314148E-2
1.467900770E2,1.294630766E-2,2.404761314E-2,-1.097755432E-1
1.467950770E2,3.445470333E-2,2.174448967E-2,-1.579999924E-1
1.468000770E2,4.176092148E-2,2.029609680E-2,-1.810207367E-1
1.468050770E2,5.779886246E-2,1.738381386E-2,-1.701879501E-1
1.468100770E2,4.660546780E-2,3.922224045E-3,-1.751413345E-1
1.468150770E2,5.389261246E-2,-6.657838821E-3,-1.468696594E-1
1.468200770E2,3.559672832E-2,-2.268481255E-2,-1.232099533E-1
1.468250770E2,1.731383801E-2,-3.167939186E-2,-1.076421738E-1
1.468300770E2,6.949841976E-3,-4.238939285E-2,-1.009483337E-1
1.468350770E2,4.871487617E-4,-4.611730576E-2,-7.312107086E-2
1.468400770E2,-9.226560593E-3,-4.582309723E-2,-7.195472717E-2
1.468450770E2,-4.742980003E-3,-2.330827713E-2,-5.642604828E-2
1.468500770E2,9.887397289E-3,-9.035587311E-3,-3.740787506E-2
1.468550770E2,2.772682905E-2,-1.876354218E-3,-3.303813934E-2
1.468600770E2,3.253471851E-2,3.422260284E-3,-2.025413513E-2
1.468650770E2,5.970418453E-2,1.493382454E-2,-8.053779602E-3
1.468700770E2,6.048762798E-2,1.035737991E-2,1.734733582E-3
1.468750770E2,5.452060699E-2,-7.435798645E-3,-1.388359070E-2
1.468800770E2,3.733062744E-2,-1.828312874E-2,-3.438949585E-2
1.468850770E2,1.993775368E-2,2.392053604E-3,-5.543327332E-2
1.468900770E2,4.391729832E-3,1.984906197E-2,-6.439685822E-2
1.468950770E2,-1.296061277E-2,3.836774826E-2,-6.075572968E-2
1.469000770E2,-3.062099218E-2,3.968334198E-2,-3.751850128E-2
1.469050770E2,-5.035340786E-2,5.279636383E-2,-1.141929626E-2
1.469100770E2,-4.157489538E-2,6.527328491E-2,2.949237823E-2
1.469150770E2,-3.242504597E-2,5.219197273E-2,1.039333344E-1
1.469200770E2,-3.176391125E-2,1.743602753E-2,1.275739670E-1
1.469250770E2,-2.414494753E-2,-9.129762650E-3,1.294612885E-1
1.469300770E2,-2.733510733E-2,-4.527401924E-2,1.535615921E-1
1.469350770E2,-3.689950705E-2,-7.622671127E-2,1.498346329E-1
1.469400770E2,-4.987001419E-2,-1.223437786E-1,1.044101715E-1
1.469450770E2,-5.391511321E-2,-1.528148651E-1,4.556751251E-2
1.469500770E2,-6.707984209E-2,-1.938841343E-1,5.741119385E-4
1.469550770E2,-5.234062672E-2,-2.191014290E-1,-3.520202637E-2
1.469600770E2,-2.371734381E-2,-2.550852299E-1,-6.181907654E-2
1.469650770E2,1.227301359E-2,-2.802090645E-1,-6.250858307E-2
1.469700770E2,3.280794621E-2,-2.738227844E-1,-5.084705353E-2
1.469750770E2,6.252050400E-2,-2.875473499E-1,-1.938056946E-2
1.469800770E2,9.186661243E-2,-2.917008400E-1,4.366302490E-2
1.469850770E2,8.847540617E-2,-2.923150063E-1,1.034669876E-1
1.469900770E2,8.694130182E-2,-2.777354717E-1,1.483249664E-1
1.469950770E2,7.215666771E-2,-2.697572708E-1,1.853075027E-1
1.470000770E2,5.505543947E-2,-2.538707256E-1,1.992349625E-1
1.470050770E2,1.167410612E-2,-2.374093533E-1,1.834936142E-1
1.470100770E2,-2.968066931E-2,-2.155184746E-1,1.464290619E-1
1.470150770E2,-6.073200703E-2,-1.972558498E-1,7.734584808E-2
1.470200770E2,-8.319783211E-2,-1.714248657E-1,7.773399353E-3
1.470250770E2,-7.942432165E-2,-1.507656574E-1,-3.977012634E-2
1.470300770E2,-6.228870153E-2,-1.052465439E-1,-8.826637268E-2
1.470350770E2,-4.911178350E-2,-6.483745575E-2,-1.221609116E-1
1.470400770E2,-2.328282595E-2,-1.027965546E-2,-1.312341690E-1
1.470450770E2,2.759099007E-3,2.453756332E-2,-1.308813095E-1
1.470500770E2,2.043038607E-2,5.447840691E-2,-1.202325821E-1
1.470550770E2,2.493888140E-2,1.007711887E-1,-1.073303223E-1
1.470600770E2,5.989968777E-3,1.152968407E-1,-9.562015533E-2
1.470650770E2,-1.366257668E-2,1.345186234E-1,-5.800914764E-2
1.470700770E2,-4.133552313E-2,1.571302414E-1,-3.334999084E-2
1.470750770E2,-3.708523512E-2,1.428165436E-1,2.669334412E-3
1.470800770E2,-4.048818350E-2,1.534028053E-1,1.216697693E-2
1.470850770E2,-2.571177483E-2,1.361498833E-1,5.442619324E-3
1.470900770E2,-4.194676876E-3,1.223695278E-1,-2.658557892E-2
1.470950770E2,1.401472092E-2,1.077551842E-1,-5.809116364E-2
1.471000770E2,3.826439381E-2,1.136615276E-1,-9.270668030E-2
1.471050770E2,4.993045330E-2,1.191730499E-1,-1.229095459E-1
1.471100770E2,5.472141504E-2,1.165728569E-1,-1.518163681E-1
1.471150770E2,6.255692244E-2,1.003165245E-1,-1.691236496E-1
1.471200770E2,6.603300571E-2,8.618807793E-2,-1.798410416E-1
1.471250770E2,5.512374640E-2,5.438709259E-2,-1.875209808E-1
1.471300770E2,2.982157469E-2,5.819797516E-4,-1.873950958E-1
1.471350770E2,1.159709692E-2,-4.669809341E-2,-1.803550720E-1
1.471400770E2,-5.306065083E-3,-8.204054832E-2,-1.321954727E-1
1.471450770E2,-1.350420713E-2,-1.098449230E-1,-7.475185394E-2
1.471500770E2,-1.980221272E-2,-1.334569454E-1,-1.003265381E-2
1.471550770E2,-1.826673746E-2,-1.548697948E-1,3.174495697E-2
1.471600770E2,-1.409471035E-2,-1.742506027E-1,7.890605927E-2
1.471650770E2,-2.108627558E-2,-1.938354969E-1,9.900379181E-2
1.471700770E2,-2.838331461E-2,-2.116122246E-1,9.640216827E-2
1.471750770E2,-2.805018425E-2,-2.202138901E-1,6.919860840E-2
1.471800770E2,-3.220629692E-2,-2.022943497E-1,5.879497528E-2
1.471850770E2,-5.140280724E-2,-1.898083687E-1,3.015899658E-2
1.471900770E2,-6.331092119E-2,-1.596605778E-1,1.911830902E-2
1.471950770E2,-6.303834915E-2,-1.212732792E-1,3.827476501E-2
1.472000770E2,-8.135795593E-2,-7.814145088E-2,6.150531769E-2
1.472050770E2,-7.859295607E-2,-3.258776665E-2,9.153652191E-2
1.472100770E2,-9.129226208E-2,1.258158684E-2,1.330547333E-1
1.472150770E2,-9.669351578E-2,6.292486191E-2,1.747121811E-1
1.472200770E2,-1.095018387E-1,1.249244213E-1,1.963529587E-1
1.472250770E2,-1.258679032E-1,1.734154224E-1,2.109384537E-1
1.472300770E2,-1.428292394E-1,2.253465652E-1,1.956510544E-1
1.472350770E2,-1.530510187E-1,2.659850121E-1,1.838178635E-1
1.472400770E2,-1.676110029E-1,3.054029942E-1,1.270227432E-1
1.472450770E2,-1.831029058E-1,3.403418064E-1,9.589958191E-2
1.472500770E2,-1.929464340E-1,3.636724949E-1,2.369785309E-2
1.472550770E2,-1.814261675E-1,3.690941334E-1,-1.488399506E-2
1.472600770E2,-1.630250216E-1,3.361229897E-1,-4.379940033E-2
1.472650770E2,-1.235995889E-1,3.933012486E-1,-5.835247040E-2
1.472700770E2,-6.556743383E-2,4.321129322E-1,-7.021141052E-2
1.472750770E2,6.284177303E-3,4.170207977E-1,-7.894706726E-2
1.472800770E2,3.486895561E-2,3.976731300E-1,-9.322166443E-2
1.472850770E2,4.144853354E-2,3.822584152E-1,-1.191129684E-1
1.472900770E2,4.516512156E-2,3.343825340E-1,-1.232042313E-1
1.472950770E2,5.711680651E-2,2.914967537E-1,-1.438570023E-1
1.473000770E2,4.276126623E-2,2.468380928E-1,-1.393127441E-1
1.473050770E2,3.761094809E-2,2.126948833E-1,-1.266937256E-1
1.473100770E2,4.748415947E-2,1.825830936E-1,-1.267290115E-1
1.473150770E2,5.995339155E-2,1.216816902E-1,-9.261035919E-2
1.473200770E2,6.723624468E-2,6.830739975E-2,-8.725929260E-2
1.473250770E2,9.983342886E-2,2.609133720E-2,-7.120513916E-2
1.473300770E2,1.223543882E-1,-2.614355087E-2,-5.683898926E-2
1.473350770E2,1.417405009E-1,-7.384157181E-2,-4.911708832E-2
1.473400770E2,1.642041206E-1,-1.188828945E-1,-1.214599609E-2
1.473450770E2,1.626349092E-1,-1.622688770E-1,-6.914138794E-4
1.473500770E2,1.495497227E-1,-1.988208294E-1,-4.231452942E-3
1.473550770E2,1.507747173E-1,-2.342028618E-1,-5.527496338E-3
1.473600770E2,1.273384690E-1,-2.641820908E-1,-2.177715302E-2
1.473650770E2,9.038692713E-2,-2.855987549E-1,-4.075527191E-2
1.473700770E2,6.809145212E-2,-2.928459644E-1,-6.555652618E-2
1.473750770E2,5.119919777E-2,-2.820475101E-1,-7.513046265E-2
1.473800770E2,2.615070343E-2,-2.724845409E-1,-1.053590775E-1
1.473850770E2,-8.890926838E-3,-2.385742664E-1,-1.161174774E-1
1.473900770E2,-3.590291739E-2,-2.247498035E-1,-1.363573074E-1
1.473950770E2,-6.138288975E-2,-2.059991360E-1,-1.250619888E-1
1.474000770E2,-8.754813671E-2,-1.761946678E-1,-1.255750656E-1
1.474050770E2,-8.713203669E-2,-1.381487846E-1,-1.186428070E-1
1.474100770E2,-7.147592306E-2,-8.922958374E-2,-6.048870087E-2
1.474150770E2,-8.057928085E-2,-3.452181816E-2,-2.995109558E-2
1.474200770E2,-1.026176810E-1,9.202957153E-3,2.193450928E-3
1.474250770E2,-1.275356412E-1,3.993272781E-2,3.557872772E-2
1.474300770E2,-1.563501358E-1,6.403136253E-2,7.257652283E-2
1.474350770E2,-1.821526289E-1,9.454751015E-2,1.074504852E-1
1.474400770E2,-2.107744217E-1,1.039485931E-1,1.419591904E-1
1.474450770E2,-2.192431688E-1,1.283810139E-1,1.589136124E-1
1.474500770E2,-2.259440124E-1,1.526172161E-1,1.601610184E-1
1.474550770E2,-2.189868987E-1,1.760334969E-1,1.454601288E-1
1.474600770E2,-2.284689844E-1,2.160880566E-1,1.165304184E-1
1.474650770E2,-2.343361080E-1,2.487554550E-1,9.395027161E-2
1.474700770E2,-2.360597849E-1,2.734265327E-1,5.662059784E-2
1.474750770E2,-2.403120399E-1,2.770121098E-1,2.134323120E-2
1.474800770E2,-2.418395281E-1,3.083276749E-1,-1.069259644E-2
1.474850770E2,-2.257784903E-1,3.315274715E-1,-3.560352325E-2
1.474900770E2,-1.980469227E-1,3.501632214E-1,-5.623340607E-2
1.474950770E2,-1.998047829E-1,3.428366184E-1,-5.730533600E-2
1.475000770E2,-1.812920272E-1,3.547871113E-1,-6.805515289E-2
1.475050770E2,-1.585537493E-1,3.387861252E-1,-5.844497681E-2
1.475100770E2,-1.408139765E-1,3.404059410E-1,-3.785324097E-2
1.475150770E2,-1.207503676E-1,3.342165947E-1,-1.529216766E-2
1.475200770E2,-1.213764548E-1,3.249180317E-1,8.787155151E-3
1.475250770E2,-1.078325510E-1,2.930953503E-1,3.847599030E-2
1.475300770E2,-9.907060862E-2,2.633552551E-1,6.279468536E-2
1.475350770E2,-8.750075102E-2,2.033131123E-1,9.747791290E-2
1.475400770E2,-9.144973755E-2,1.609015465E-1,1.168889999E-1
1.475450770E2,-7.647639513E-2,1.240582466E-1,1.204462051E-1
1.475500770E2,-4.520368576E-2,1.075582504E-1,1.187400818E-1
1.475550770E2,-2.211838961E-2,8.466458321E-2,1.085662842E-1
1.475600770E2,2.639770508E-3,5.828428268E-2,1.098852158E-1
1.475650770E2,9.074747562E-3,3.812336922E-2,9.613513947E-2
1.475700770E2,1.509463787E-2,1.860547066E-2,7.671260834E-2
1.475750770E2,2.874255180E-2,-1.387023926E-2,6.414604187E-2
1.475800770E2,4.216283560E-2,-4.047560692E-2,4.091835022E-2
1.475850770E2,5.083638430E-2,-8.545780182E-2,6.621360779E-3
1.475900770E2,6.662625074E-2,-1.113772392E-1,-3.555393219E-2
1.475950770E2,1.012884974E-1,-1.149530411E-1,-3.914546967E-2
1.476000770E2,1.314648390E-1,-1.133627892E-1,-5.167675018E-2
1.476050770E2,1.622825861E-1,-1.133387089E-1,-7.906341553E-2
1.476100770E2,1.828710437E-1,-1.100339890E-1,-1.037425995E-1
1.476150770E2,1.905916929E-1,-1.131911278E-1,-1.088495255E-1
1.476200770E2,1.980316639E-1,-1.143636703E-1,-1.177396774E-1
1.476250770E2,1.905042529E-1,-1.222491264E-1,-1.215324402E-1
1.476300770E2,1.860272884E-1,-1.022901535E-1,-1.057014465E-1
1.476350770E2,1.806042790E-1,-1.033618450E-1,-8.144664764E-2
1.476400770E2,1.701408625E-1,-9.359002113E-2,-4.773998260E-2
1.476450770E2,1.499499083E-1,-8.675432205E-2,-1.935958862E-2
1.476500770E2,1.157429218E-1,-7.381153107E-2,7.310867310E-3
1.476550770E2,8.268260956E-2,-5.392313004E-2,5.781078339E-2
1.476600770E2,6.674391031E-2,-4.152083397E-2,7.406806946E-2
