"Time (s)","w","x","y","z","Direct (°)","Yaw (°)","Pitch (°)","Roll (°)"
1.177300766E2,9.906606985E-1,1.262215227E-1,-3.009135276E-2,4.188099876E-2,1.567340672E1,1.436966509E1,-4.025084516E0,4.333960373E0
1.177350766E2,9.906569145E-1,1.262832582E-1,-3.001618385E-2,4.183832183E-2,1.567658660E1,1.437722614E1,-4.016195050E0,4.329903756E0
1.177400766E2,9.906534151E-1,1.263465583E-1,-2.992493100E-2,4.179541767E-2,1.567952673E1,1.438502264E1,-4.005480003E0,4.326042932E0
1.177450766E2,9.906518164E-1,1.264038533E-1,-2.981747128E-2,4.173683003E-2,1.568086971E1,1.439223990E1,-3.992670245E0,4.320648656E0
1.177500766E2,9.906532524E-1,1.264449507E-1,-2.969549038E-2,4.166516289E-2,1.567966338E1,1.439768266E1,-3.977950358E0,4.314035129E0
1.177550766E2,9.906578374E-1,1.264692396E-1,-2.955925651E-2,4.157921299E-2,1.567581109E1,1.440128334E1,-3.961331034E0,4.306063510E0
1.177600766E2,9.906644132E-1,1.264798939E-1,-2.942048013E-2,4.148845747E-2,1.567028450E1,1.440333232E1,-3.944294035E0,4.297635551E0
1.177650766E2,9.906739144E-1,1.264763176E-1,-2.927416377E-2,4.137583449E-2,1.566229590E1,1.440384277E1,-3.926023477E0,4.286878772E0
1.177700766E2,9.906852422E-1,1.264553815E-1,-2.913077176E-2,4.126966745E-2,1.565276619E1,1.440230826E1,-3.908103455E0,4.276885468E0
1.177750766E2,9.906984260E-1,1.264224201E-1,-2.899735793E-2,4.114794731E-2,1.564166782E1,1.439940649E1,-3.891042839E0,4.265025518E0
1.177800766E2,9.907135378E-1,1.263766587E-1,-2.886699140E-2,4.101613164E-2,1.562893685E1,1.439504970E1,-3.874129370E0,4.252021360E0
1.177850766E2,9.907304897E-1,1.263237000E-1,-2.873478830E-2,4.086234793E-2,1.561464328E1,1.438994647E1,-3.856661750E0,4.236566383E0
1.177900766E2,9.907489680E-1,1.262631863E-1,-2.860014699E-2,4.069547728E-2,1.559904798E1,1.438402289E1,-3.838698325E0,4.219682400E0
1.177950766E2,9.907683041E-1,1.261970103E-1,-2.847260982E-2,4.051904008E-2,1.558271197E1,1.437745252E1,-3.821383178E0,4.201628350E0
1.178000766E2,9.907875423E-1,1.261273772E-1,-2.836330421E-2,4.034171253E-2,1.556644187E1,1.437042146E1,-3.806115773E0,4.183227522E0
1.178050766E2,9.908061249E-1,1.260559857E-1,-2.829100378E-2,4.015881568E-2,1.555071012E1,1.436308314E1,-3.794970847E0,4.163675601E0
1.178100766E2,9.908255980E-1,1.259751618E-1,-2.823370881E-2,3.997187316E-2,1.553420748E1,1.435461747E1,-3.785437255E0,4.143486113E0
1.178150766E2,9.908471796E-1,1.258772463E-1,-2.817293257E-2,3.978782892E-2,1.551589757E1,1.434417344E1,-3.775481478E0,4.123739999E0
1.178200766E2,9.908688643E-1,1.257714629E-1,-2.811250463E-2,3.962473944E-2,1.549747862E1,1.433273867E1,-3.765836498E0,4.106405622E0
1.178250766E2,9.908909471E-1,1.256543845E-1,-2.805144899E-2,3.948699683E-2,1.547869913E1,1.431990453E1,-3.756439707E0,4.092010014E0
1.178300766E2,9.909139524E-1,1.255267113E-1,-2.797123976E-2,3.937249631E-2,1.545911096E1,1.430581949E1,-3.745156987E0,4.080570570E0
1.178350766E2,9.909378933E-1,1.253908575E-1,-2.786603943E-2,3.927732632E-2,1.543869995E1,1.429079593E1,-3.731277956E0,4.071713257E0
1.178400766E2,9.909607414E-1,1.252603680E-1,-2.774181217E-2,3.920511529E-2,1.541919556E1,1.427636816E1,-3.715587262E0,4.065715887E0
1.178450766E2,9.909833705E-1,1.251367331E-1,-2.759954147E-2,3.912828490E-2,1.539985391E1,1.426280612E1,-3.697808828E0,4.059415554E0
1.178500766E2,9.910039322E-1,1.250304580E-1,-2.745229937E-2,3.905076534E-2,1.538225843E1,1.425126819E1,-3.679527902E0,4.053037941E0
1.178550766E2,9.910224712E-1,1.249391437E-1,-2.731318586E-2,3.897001222E-2,1.536637662E1,1.424144429E1,-3.662187763E0,4.046119457E0
1.178600766E2,9.910382773E-1,1.248715967E-1,-2.717377804E-2,3.888191283E-2,1.535282316E1,1.423439367E1,-3.644807842E0,4.038277826E0
1.178650766E2,9.910515431E-1,1.248278841E-1,-2.703168243E-2,3.878306970E-2,1.534143875E1,1.423014317E1,-3.627067554E0,4.029160352E0
1.178700766E2,9.910597229E-1,1.248213202E-1,-2.689729258E-2,3.868849203E-2,1.533441484E1,1.423014519E1,-3.610415467E0,4.020285060E0
1.178750766E2,9.910644824E-1,1.248456463E-1,-2.676647715E-2,3.857864812E-2,1.533032643E1,1.423375825E1,-3.594077852E0,4.009508393E0
1.178800766E2,9.910640347E-1,1.249104366E-1,-2.664221451E-2,3.846627474E-2,1.533071098E1,1.424203432E1,-3.578611931E0,3.998207162E0
1.178850766E2,9.910599264E-1,1.250091940E-1,-2.652676217E-2,3.833085671E-2,1.533424001E1,1.425428691E1,-3.563954789E0,3.984037009E0
1.178900766E2,9.910515443E-1,1.251429319E-1,-2.642170899E-2,3.818345815E-2,1.534143770E1,1.427058908E1,-3.550446485E0,3.968234146E0
1.178950766E2,9.910397444E-1,1.253031194E-1,-2.634021826E-2,3.802033886E-2,1.535156449E1,1.428992677E1,-3.539494048E0,3.950218865E0
1.179000766E2,9.910250807E-1,1.254819781E-1,-2.627901733E-2,3.785466775E-2,1.536413983E1,1.431136618E1,-3.530880268E0,3.931564986E0
1.179050766E2,9.910079806E-1,1.256772578E-1,-2.623960562E-2,3.768146038E-2,1.537879170E1,1.433466093E1,-3.524694046E0,3.911690572E0
1.179100766E2,9.909900116E-1,1.258785129E-1,-2.621002682E-2,3.750241920E-2,1.539417306E1,1.435863530E1,-3.519557787E0,3.890994321E0
1.179150766E2,9.909699160E-1,1.260918677E-1,-2.619144879E-2,3.732927144E-2,1.541135673E1,1.438395403E1,-3.515795743E0,3.870773490E0
1.179200766E2,9.909491905E-1,1.263031214E-1,-2.617879584E-2,3.717383370E-2,1.542905906E1,1.440895081E1,-3.512945352E0,3.852495724E0
1.179250766E2,9.909282465E-1,1.265118867E-1,-2.616137639E-2,3.703424335E-2,1.544692761E1,1.443361970E1,-3.509764167E0,3.836101346E0
1.179300766E2,9.909078725E-1,1.267116666E-1,-2.613726258E-2,3.691321239E-2,1.546429014E1,1.445720585E1,-3.506048460E0,3.821949849E0
1.179350766E2,9.908880106E-1,1.269089878E-1,-2.609651908E-2,3.679715842E-2,1.548119760E1,1.448053972E1,-3.500499203E0,3.808612740E0
1.179400766E2,9.908703547E-1,1.270854771E-1,-2.604284883E-2,3.670138493E-2,1.549621185E1,1.450143303E1,-3.493689164E0,3.797846201E0
1.179450766E2,9.908542824E-1,1.272484809E-1,-2.598126791E-2,3.661405295E-2,1.550986689E1,1.452076070E1,-3.486047013E0,3.788204387E0
1.179500766E2,9.908399013E-1,1.273965240E-1,-2.591362223E-2,3.653628007E-2,1.552207489E1,1.453834283E1,-3.477794109E0,3.779793432E0
1.179550766E2,9.908268968E-1,1.275315881E-1,-2.584943734E-2,3.646314889E-2,1.553310619E1,1.455439738E1,-3.469950239E0,3.771909706E0
1.179600766E2,9.908143304E-1,1.276599914E-1,-2.578540705E-2,3.640057892E-2,1.554375845E1,1.456964469E1,-3.462250194E0,3.765252260E0
1.179650766E2,9.908035575E-1,1.277727187E-1,-2.572172508E-2,3.634330258E-2,1.555288456E1,1.458305972E1,-3.454605720E0,3.759249521E0
1.179700766E2,9.907929882E-1,1.278830767E-1,-2.565536462E-2,3.629015759E-2,1.556183309E1,1.459619404E1,-3.446706708E0,3.753765944E0
1.179750766E2,9.907827136E-1,1.279864311E-1,-2.559285797E-2,3.625042737E-2,1.557052717E1,1.460846157E1,-3.439413739E0,3.749780938E0
1.179800766E2,9.907719810E-1,1.280901432E-1,-2.552739903E-2,3.622359410E-2,1.557960367E1,1.462073541E1,-3.431974029E0,3.747307638E0
1.179850766E2,9.907614161E-1,1.281921118E-1,-2.545699663E-2,3.620138392E-2,1.558853324E1,1.463280635E1,-3.424032929E0,3.745439757E0
1.179900766E2,9.907524358E-1,1.282827109E-1,-2.537014522E-2,3.618719056E-2,1.559611945E1,1.464358350E1,-3.414296192E0,3.744762962E0
1.179950766E2,9.907446531E-1,1.283678114E-1,-2.526134998E-2,3.617459908E-2,1.560269106E1,1.465378339E1,-3.402067980E0,3.744606035E0
1.180000766E2,9.907387111E-1,1.284426153E-1,-2.512256242E-2,3.616846353E-2,1.560770649E1,1.466285881E1,-3.386486633E0,3.745654850E0
1.180050766E2,9.907339357E-1,1.285108030E-1,-2.495731413E-2,3.617146239E-2,1.561173614E1,1.467121693E1,-3.368006968E0,3.748151225E0
1.180100766E2,9.907308560E-1,1.285662353E-1,-2.476790175E-2,3.618901968E-2,1.561433431E1,1.467812438E1,-3.346946567E0,3.752700593E0
1.180150766E2,9.907293597E-1,1.286066622E-1,-2.456930839E-2,3.622169793E-2,1.561559652E1,1.468327663E1,-3.325008230E0,3.759157462E0
1.180200766E2,9.907288262E-1,1.286398470E-1,-2.436396480E-2,3.625713661E-2,1.561604653E1,1.468760550E1,-3.302316447E0,3.766052413E0
1.180250766E2,9.907296398E-1,1.286576837E-1,-2.416698635E-2,3.630341589E-2,1.561536024E1,1.469010328E1,-3.280676611E0,3.774113134E0
1.180300766E2,9.907307044E-1,1.286666989E-1,-2.398575656E-2,3.636255488E-2,1.561446218E1,1.469149663E1,-3.260982028E0,3.783440064E0
1.180350766E2,9.907330287E-1,1.286670268E-1,-2.381549589E-2,3.640994802E-2,1.561250139E1,1.469189348E1,-3.242328890E0,3.791299627E0
1.180400766E2,9.907347486E-1,1.286717206E-1,-2.366064303E-2,3.644749895E-2,1.561105023E1,1.469278281E1,-3.225299307E0,3.797801411E0
1.180450766E2,9.907375131E-1,1.286701113E-1,-2.351913415E-2,3.646961600E-2,1.560871749E1,1.469295373E1,-3.209535813E0,3.802373359E0
1.180500766E2,9.907403248E-1,1.286730319E-1,-2.337930910E-2,3.647283465E-2,1.560634462E1,1.469370388E1,-3.193703940E0,3.804754650E0
1.180550766E2,9.907431118E-1,1.286809891E-1,-2.324664406E-2,3.645384684E-2,1.560399213E1,1.469508459E1,-3.178379420E0,3.804488012E0
1.180600766E2,9.907458576E-1,1.286948323E-1,-2.311233617E-2,3.641573340E-2,1.560167412E1,1.469721012E1,-3.162610229E0,3.802049283E0
1.180650766E2,9.907485987E-1,1.287169307E-1,-2.297156304E-2,3.635207191E-2,1.559935975E1,1.470038787E1,-3.145763008E0,3.796769992E0
1.180700766E2,9.907513692E-1,1.287406981E-1,-2.282971144E-2,3.628169373E-2,1.559702021E1,1.470378114E1,-3.128700815E0,3.790737467E0
1.180750766E2,9.907534240E-1,1.287760288E-1,-2.268064953E-2,3.619358316E-2,1.559528487E1,1.470858559E1,-3.110602751E0,3.782755592E0
1.180800766E2,9.907549253E-1,1.288158447E-1,-2.252630889E-2,3.610708565E-2,1.559401681E1,1.471391754E1,-3.091945031E0,3.775021699E0
1.180850766E2,9.907545912E-1,1.288713664E-1,-2.238179371E-2,3.600786254E-2,1.559429894E1,1.472107185E1,-3.074275920E0,3.765649816E0
1.180900766E2,9.907531903E-1,1.289370954E-1,-2.223780192E-2,3.590016067E-2,1.559548223E1,1.472942755E1,-3.056579241E0,3.755276132E0
1.180950766E2,9.907505288E-1,1.290142685E-1,-2.210465260E-2,3.577838093E-2,1.559772995E1,1.473911287E1,-3.039949361E0,3.743110104E0
1.181000766E2,9.907461638E-1,1.291076839E-1,-2.197360806E-2,3.564274684E-2,1.560141563E1,1.475070763E1,-3.023413860E0,3.729289989E0
1.181050766E2,9.907392943E-1,1.292176545E-1,-2.185465768E-2,3.550806269E-2,1.560721434E1,1.476417419E1,-3.008326043E0,3.715355425E0
1.181100766E2,9.907298566E-1,1.293468326E-1,-2.173308469E-2,3.537543118E-2,1.561517735E1,1.477986013E1,-2.993039099E0,3.701638668E0
1.181150766E2,9.907182013E-1,1.294910759E-1,-2.162008546E-2,3.524313867E-2,1.562500596E1,1.479725846E1,-2.978783838E0,3.687794664E0
1.181200766E2,9.907043320E-1,1.296479851E-1,-2.150742523E-2,3.512487933E-2,1.563669352E1,1.481607675E1,-2.964817550E0,3.675509770E0
1.181250766E2,9.906889004E-1,1.298135668E-1,-2.139742859E-2,3.501557559E-2,1.564968745E1,1.483586170E1,-2.951314719E0,3.664184283E0
1.181300766E2,9.906713160E-1,1.299887598E-1,-2.129383013E-2,3.492619097E-2,1.566448108E1,1.485667995E1,-2.938865919E0,3.655008520E0
1.181350766E2,9.906528366E-1,1.301641762E-1,-2.120420523E-2,3.485148773E-2,1.568001266E1,1.487743973E1,-2.928220426E0,3.647302589E0
1.181400766E2,9.906336096E-1,1.303404272E-1,-2.111957036E-2,3.479063511E-2,1.569615641E1,1.489824101E1,-2.918348260E0,3.641101166E0
1.181450766E2,9.906136862E-1,1.305190921E-1,-2.104217373E-2,3.473497182E-2,1.571286752E1,1.491928497E1,-2.909382462E0,3.635380415E0
1.181500766E2,9.905949800E-1,1.306902021E-1,-2.095792629E-2,3.467595577E-2,1.572854155E1,1.493948429E1,-2.899558739E0,3.629404718E0
1.181550766E2,9.905776950E-1,1.308543235E-1,-2.086553536E-2,3.460643813E-2,1.574301102E1,1.495892813E1,-2.888625564E0,3.622378269E0
1.181600766E2,9.905617119E-1,1.310100108E-1,-2.076214738E-2,3.453701362E-2,1.575637896E1,1.497742737E1,-2.876411472E0,3.615553387E0
1.181650766E2,9.905480514E-1,1.311502755E-1,-2.065296099E-2,3.446183726E-2,1.576779527E1,1.499417489E1,-2.863394382E0,3.608208550E0
1.181700766E2,9.905366555E-1,1.312738806E-1,-2.054020017E-2,3.438607976E-2,1.577731279E1,1.500900651E1,-2.849899996E0,3.600902450E0
1.181750766E2,9.905274854E-1,1.313816756E-1,-2.042650431E-2,3.430617973E-2,1.578496731E1,1.502202254E1,-2.836178187E0,3.593187798E0
1.181800766E2,9.905210119E-1,1.314698458E-1,-2.031061612E-2,3.422401845E-2,1.579036859E1,1.503278006E1,-2.822100774E0,3.585307578E0
1.181850766E2,9.905171209E-1,1.315369457E-1,-2.019889280E-2,3.414483741E-2,1.579361433E1,1.504107911E1,-2.808463769E0,3.577767068E0
1.181900766E2,9.905152789E-1,1.315872669E-1,-2.008527890E-2,3.407132253E-2,1.579515057E1,1.504742622E1,-2.794635644E0,3.570948729E0
1.181950766E2,9.905172724E-1,1.316160411E-1,-1.995195448E-2,3.398044035E-2,1.579348794E1,1.505138377E1,-2.778229508E0,3.562509600E0
1.182000766E2,9.905212611E-1,1.316273957E-1,-1.981352828E-2,3.390109167E-2,1.579016070E1,1.505330835E1,-2.761354161E0,3.555508317E0
1.182050766E2,9.905267301E-1,1.316264272E-1,-1.967317238E-2,3.382671997E-2,1.578559762E1,1.505379832E1,-2.744290118E0,3.549136796E0
1.182100766E2,9.905325435E-1,1.316196769E-1,-1.952948421E-2,3.376596048E-2,1.578074562E1,1.505359149E1,-2.727031419E0,3.544379638E0
1.182150766E2,9.905383701E-1,1.316108257E-1,-1.938986592E-2,3.370995447E-2,1.577588121E1,1.505311641E1,-2.710299022E0,3.540108556E0
1.182200766E2,9.905443991E-1,1.315978169E-1,-1.925800182E-2,3.365913406E-2,1.577084620E1,1.505212382E1,-2.694510603E0,3.536323379E0
1.182250766E2,9.905505005E-1,1.315865368E-1,-1.913922466E-2,3.359135985E-2,1.576574917E1,1.505133722E1,-2.679960368E0,3.530410074E0
1.182300766E2,9.905550235E-1,1.315890849E-1,-1.902903430E-2,3.351050615E-2,1.576196959E1,1.505215794E1,-2.666238348E0,3.522843903E0
1.182350766E2,9.905577918E-1,1.316066831E-1,-1.893675327E-2,3.341169655E-2,1.575965589E1,1.505471287E1,-2.654334204E0,3.512928765E0
1.182400766E2,9.905584675E-1,1.316429079E-1,-1.885242574E-2,3.329644725E-2,1.575909112E1,1.505943967E1,-2.643151874E0,3.500976193E0
1.182450766E2,9.905566344E-1,1.316980124E-1,-1.878054440E-2,3.317346424E-2,1.576062325E1,1.506633225E1,-2.633332552E0,3.487909553E0
1.182500766E2,9.905511939E-1,1.317759454E-1,-1.871884055E-2,3.306111693E-2,1.576516976E1,1.507580681E1,-2.624907810E0,3.475842072E0
1.182550766E2,9.905431707E-1,1.318685561E-1,-1.866453700E-2,3.296279535E-2,1.577187219E1,1.508692060E1,-2.617584173E0,3.465222489E0
1.182600766E2,9.905322127E-1,1.319755316E-1,-1.861366630E-2,3.289264441E-2,1.578102176E1,1.509961308E1,-2.611123011E0,3.457719757E0
1.182650766E2,9.905206283E-1,1.320854872E-1,-1.855135150E-2,3.283528984E-2,1.579068860E1,1.511264911E1,-2.603563751E0,3.451837211E0
1.182700766E2,9.905088226E-1,1.321979761E-1,-1.847064123E-2,3.278418630E-2,1.580053411E1,1.512601317E1,-2.594017001E0,3.446935911E0
1.182750766E2,9.904977587E-1,1.323048770E-1,-1.837389357E-2,3.274155781E-2,1.580975545E1,1.513875389E1,-2.582756289E0,3.443255468E0
1.182800766E2,9.904885275E-1,1.323960572E-1,-1.826496236E-2,3.271317855E-2,1.581744516E1,1.514967443E1,-2.570271907E0,3.441421551E0
1.182850766E2,9.904812631E-1,1.324731410E-1,-1.815138571E-2,3.268427029E-2,1.582349391E1,1.515897890E1,-2.557202706E0,3.439635916E0
1.182900766E2,9.904747047E-1,1.325411499E-1,-1.804129966E-2,3.266824782E-2,1.582895284E1,1.516719195E1,-2.544693262E0,3.439288970E0
1.182950766E2,9.904699424E-1,1.325987130E-1,-1.792929135E-2,3.264069557E-2,1.583291561E1,1.517423094E1,-2.531754677E0,3.437688086E0
1.183000766E2,9.904679243E-1,1.326384693E-1,-1.781435125E-2,3.260331601E-2,1.583459458E1,1.517924280E1,-2.518272384E0,3.435060433E0
1.183050766E2,9.904667774E-1,1.326758564E-1,-1.769608818E-2,3.255039826E-2,1.583554868E1,1.518402750E1,-2.504168886E0,3.430722782E0
1.183100766E2,9.904685712E-1,1.326996088E-1,-1.756375097E-2,3.247056901E-2,1.583405639E1,1.518733930E1,-2.488011701E0,3.423571467E0
1.183150766E2,9.904727363E-1,1.327131242E-1,-1.741687767E-2,3.236723319E-2,1.583059094E1,1.518956280E1,-2.469811738E0,3.413991846E0
1.183200766E2,9.904778303E-1,1.327205151E-1,-1.726479828E-2,3.226235136E-2,1.582635149E1,1.519109368E1,-2.450975771E0,3.404330710E0
1.183250766E2,9.904846890E-1,1.327158064E-1,-1.711255871E-2,3.215207532E-2,1.582064162E1,1.519123587E1,-2.431998243E0,3.394088964E0
1.183300766E2,9.904927889E-1,1.327045858E-1,-1.695537008E-2,3.203191236E-2,1.581389579E1,1.519065917E1,-2.412286637E0,3.382813393E0
1.183350766E2,9.905018160E-1,1.326854229E-1,-1.681081951E-2,3.190810978E-2,1.580637448E1,1.518913421E1,-2.393928374E0,3.370953269E0
1.183400766E2,9.905117247E-1,1.326576620E-1,-1.668081805E-2,3.178393096E-2,1.579811445E1,1.518657242E1,-2.377188029E0,3.358852129E0
1.183450766E2,9.905226692E-1,1.326237321E-1,-1.656573825E-2,3.164433315E-2,1.578898599E1,1.518328864E1,-2.361888548E0,3.344787607E0
1.183500766E2,9.905352695E-1,1.325798929E-1,-1.646094583E-2,3.148791939E-2,1.577846995E1,1.517886605E1,-2.347470331E0,3.328679161E0
1.183550766E2,9.905469388E-1,1.325446814E-1,-1.637026481E-2,3.131587431E-2,1.576872480E1,1.517543479E1,-2.334448267E0,3.310560147E0
1.183600766E2,9.905572877E-1,1.325173378E-1,-1.629482023E-2,3.114311956E-2,1.576007726E1,1.517287014E1,-2.323173223E0,3.292112717E0
1.183650766E2,9.905664120E-1,1.324984431E-1,-1.623334177E-2,3.096489236E-2,1.575244902E1,1.517125414E1,-2.313430342E0,3.272813334E0
1.183700766E2,9.905738286E-1,1.324907839E-1,-1.617756300E-2,3.078909963E-2,1.574624582E1,1.517091391E1,-2.304409168E0,3.253679049E0
1.183750766E2,9.905789119E-1,1.325019449E-1,-1.611712016E-2,3.060869686E-2,1.574199280E1,1.517277019E1,-2.294850121E0,3.234047212E0
1.183800766E2,9.905825570E-1,1.325248927E-1,-1.604236662E-2,3.043013252E-2,1.573894231E1,1.517602042E1,-2.283731295E0,3.214812814E0
1.183850766E2,9.905837645E-1,1.325657964E-1,-1.595417038E-2,3.025854565E-2,1.573793171E1,1.518136367E1,-2.271248344E0,3.196533592E0
1.183900766E2,9.905829554E-1,1.326199323E-1,-1.585349813E-2,3.010030836E-2,1.573860888E1,1.518823683E1,-2.257591606E0,3.179931190E0
1.183950766E2,9.905819922E-1,1.326765567E-1,-1.573872566E-2,2.994228527E-2,1.573941501E1,1.519543050E1,-2.242342798E0,3.163561586E0
1.184000766E2,9.905788695E-1,1.327482909E-1,-1.562050264E-2,2.978916839E-2,1.574202832E1,1.520436591E1,-2.226822577E0,3.147770037E0
1.184050766E2,9.905757365E-1,1.328215599E-1,-1.549786050E-2,2.963038534E-2,1.574464967E1,1.521349867E1,-2.210716982E0,3.131400139E0
1.184100766E2,9.905722260E-1,1.328962445E-1,-1.537968777E-2,2.947403118E-2,1.574758647E1,1.522277447E1,-2.195157817E0,3.115238742E0
1.184150766E2,9.905685809E-1,1.329711527E-1,-1.527325902E-2,2.931359038E-2,1.575063521E1,1.523205104E1,-2.180868467E0,3.098437853E0
1.184200766E2,9.905651054E-1,1.330419779E-1,-1.518374030E-2,2.915575728E-2,1.575354165E1,1.524080342E1,-2.168523853E0,3.081689631E0
1.184250766E2,9.905608802E-1,1.331135482E-1,-1.512155123E-2,2.900456078E-2,1.575707420E1,1.524955599E1,-2.159383720E0,3.065283513E0
1.184300766E2,9.905567064E-1,1.331812888E-1,-1.508086175E-2,2.885694616E-2,1.576056309E1,1.525780210E1,-2.152725468E0,3.048969477E0
1.184350766E2,9.905524428E-1,1.332446635E-1,-1.506306417E-2,2.871971019E-2,1.576412618E1,1.526546305E1,-2.148809305E0,3.033499626E0
1.184400766E2,9.905488723E-1,1.333011687E-1,-1.505443454E-2,2.858485468E-2,1.576710945E1,1.527230118E1,-2.145947613E0,3.018177142E0
1.184450766E2,9.905462154E-1,1.333508044E-1,-1.505236048E-2,2.844616771E-2,1.576932902E1,1.527833629E1,-2.143749395E0,3.002335128E0
1.184500766E2,9.905451389E-1,1.333900541E-1,-1.503977552E-2,2.830594406E-2,1.577022830E1,1.528319891E1,-2.140301204E0,2.986500360E0
1.184550766E2,9.905453970E-1,1.334214061E-1,-1.501381211E-2,2.816256881E-2,1.577001268E1,1.528718662E1,-2.135260717E0,2.970527410E0
1.184600766E2,9.905473876E-1,1.334387958E-1,-1.497357525E-2,2.803128026E-2,1.576834982E1,1.528956796E1,-2.128741000E0,2.956175175E0
1.184650766E2,9.905505805E-1,1.334481984E-1,-1.491744537E-2,2.790332586E-2,1.576568228E1,1.529105561E1,-2.120443062E0,2.942460285E0
1.184700766E2,9.905544557E-1,1.334516257E-1,-1.484478638E-2,2.778787911E-2,1.576244412E1,1.529186440E1,-2.110440904E0,2.930430788E0
1.184750766E2,9.905604852E-1,1.334390044E-1,-1.476023160E-2,2.767838165E-2,1.575740443E1,1.529083164E1,-2.099131215E0,2.919292130E0
1.184800766E2,9.905681081E-1,1.334148347E-1,-1.466452610E-2,2.757275291E-2,1.575103062E1,1.528848012E1,-2.086580600E0,2.908786473E0
1.184850766E2,9.905767299E-1,1.333828270E-1,-1.457035262E-2,2.746758983E-2,1.574381857E1,1.528521564E1,-2.074188625E0,2.898326555E0
1.184900766E2,9.905861492E-1,1.333441883E-1,-1.448090840E-2,2.736259811E-2,1.573593561E1,1.528117086E1,-2.062317650E0,2.887827693E0
1.184950766E2,9.905960583E-1,1.333026439E-1,-1.440031826E-2,2.724858373E-2,1.572763853E1,1.527678536E1,-2.051307021E0,2.876174417E0
1.185000766E2,9.906063643E-1,1.332574487E-1,-1.433288306E-2,2.713027596E-2,1.571900445E1,1.527195343E1,-2.041715292E0,2.863840725E0
1.185050766E2,9.906159577E-1,1.332160980E-1,-1.427545585E-2,2.701308765E-2,1.571096312E1,1.526753874E1,-2.033289315E0,2.851474219E0
1.185100766E2,9.906252862E-1,1.331750154E-1,-1.422856189E-2,2.689805813E-2,1.570313993E1,1.526312477E1,-2.026094181E0,2.839192610E0
1.185150766E2,9.906338575E-1,1.331385523E-1,-1.418550778E-2,2.678539976E-2,1.569594839E1,1.525923017E1,-2.019385379E0,2.827112567E0
1.185200766E2,9.906414715E-1,1.331118196E-1,-1.413150784E-2,2.666493878E-2,1.568955729E1,1.525650019E1,-2.011343250E0,2.814291078E0
1.185250766E2,9.906487951E-1,1.330915540E-1,-1.406509895E-2,2.652877755E-2,1.568340747E1,1.525457567E1,-2.001671903E0,2.799859327E0
1.185300766E2,9.906556085E-1,1.330789179E-1,-1.398074627E-2,2.638191916E-2,1.567768390E1,1.525359305E1,-1.989821952E0,2.784467581E0
1.185350766E2,9.906614337E-1,1.330720633E-1,-1.390170865E-2,2.623913623E-2,1.567278889E1,1.525325636E1,-1.978654113E0,2.769447121E0
1.185400766E2,9.906667165E-1,1.330675334E-1,-1.382472459E-2,2.610297501E-2,1.566834827E1,1.525316863E1,-1.967826858E0,2.755143748E0
1.185450766E2,9.906718080E-1,1.330622584E-1,-1.375582721E-2,2.597270533E-2,1.566406733E1,1.525296300E1,-1.958005643E0,2.741389301E0
1.185500766E2,9.906768477E-1,1.330565661E-1,-1.368413307E-2,2.584720589E-2,1.565982875E1,1.525270430E1,-1.947938339E0,2.728220298E0
1.185550766E2,9.906825187E-1,1.330418885E-1,-1.361775678E-2,2.574023604E-2,1.565505794E1,1.525135772E1,-1.938732365E0,2.717094639E0
1.185600766E2,9.906892334E-1,1.330165118E-1,-1.354685705E-2,2.565020695E-2,1.564940719E1,1.524875061E1,-1.929241446E0,2.707983669E0
1.185650766E2,9.906952742E-1,1.329929233E-1,-1.347596943E-2,2.557644062E-2,1.564432182E1,1.524631854E1,-1.920004550E0,2.700717190E0
1.185700766E2,9.907022833E-1,1.329578906E-1,-1.340121031E-2,2.552631311E-2,1.563841918E1,1.524252671E1,-1.910656628E0,2.696217859E0
1.185750766E2,9.907105407E-1,1.329136938E-1,-1.331968512E-2,2.547862753E-2,1.563146253E1,1.523768507E1,-1.900552836E0,2.692115380E0
1.185800766E2,9.907194451E-1,1.328646094E-1,-1.325474773E-2,2.542220242E-2,1.562395739E1,1.523225715E1,-1.892187237E0,2.686777354E0
1.185850766E2,9.907287051E-1,1.328134239E-1,-1.322245877E-2,2.534548938E-2,1.561614863E1,1.522655095E1,-1.887216231E0,2.678643318E0
1.185900766E2,9.907417444E-1,1.327373534E-1,-1.319782250E-2,2.524694614E-2,1.560514634E1,1.521798996E1,-1.882716743E0,2.667959199E0
1.185950766E2,9.907564182E-1,1.326542497E-1,-1.315587014E-2,2.512952313E-2,1.559275572E1,1.520868750E1,-1.875946965E0,2.655403145E0
1.186000766E2,9.907723869E-1,1.325649470E-1,-1.308600046E-2,2.500737458E-2,1.557926051E1,1.519873644E1,-1.865920403E0,2.642741701E0
1.186050766E2,9.907888656E-1,1.324701607E-1,-1.299050543E-2,2.490636706E-2,1.556532211E1,1.518816690E1,-1.853291422E0,2.632878175E0
1.186100766E2,9.908051396E-1,1.323770732E-1,-1.287313364E-2,2.481467836E-2,1.555154464E1,1.517782271E1,-1.838325204E0,2.624398069E0
1.186150766E2,9.908214711E-1,1.322829425E-1,-1.274106093E-2,2.473258600E-2,1.553770627E1,1.516737097E1,-1.821833314E0,2.617229409E0
