# CSV-File created with merge-csv.com
# -----------------------------------------------------------

"Time (s)","Peak-Frequency"
1.820989210E2,7.265625000E2
1.821415877E2,7.265625000E2
1.821842544E2,3.515625000E2
1.822269210E2,5.156250000E2
1.822695877E2,6.562500000E2
1.823122544E2,2.578125000E2
1.823549210E2,3.750000000E2
1.823975877E2,3.515625000E2
1.824402544E2,7.265625000E2
1.824829210E2,7.031250000E2
1.825255877E2,7.265625000E2
1.825682544E2,5.859375000E2
1.826109210E2,2.578125000E2
1.826535877E2,4.687500000E1
1.826962544E2,3.046875000E2
1.827389210E2,3.046875000E2
1.827815877E2,7.265625000E2
1.828242544E2,7.031250000E2
1.828669210E2,8.671875000E2
1.829095877E2,7.031250000E2
1.829522544E2,6.562500000E2
1.829949210E2,5.156250000E2
1.830375877E2,5.156250000E2
1.830802544E2,2.812500000E2
1.831229210E2,3.046875000E2
1.831655877E2,3.046875000E2
1.832082544E2,3.046875000E2
1.832509210E2,5.156250000E2
1.832935877E2,3.046875000E2
1.833362544E2,3.046875000E2
1.833789210E2,4.921875000E2
1.834215877E2,7.500000000E2
1.834642544E2,3.750000000E2
1.835069210E2,2.812500000E2
1.835495877E2,3.046875000E2
1.835922544E2,3.046875000E2
1.836349210E2,2.812500000E2
1.836775877E2,6.562500000E2
1.837202544E2,3.984375000E2
1.837629210E2,4.218750000E2
1.838055877E2,6.328125000E2
1.838482544E2,7.265625000E2
1.838909210E2,3.984375000E2
1.839335877E2,3.984375000E2
1.839762544E2,6.093750000E2
1.840189210E2,3.984375000E2
1.840615877E2,3.750000000E2
1.841042544E2,7.265625000E2
1.841469210E2,8.671875000E2
1.841895877E2,7.265625000E2
1.842322544E2,6.562500000E2
1.842749210E2,6.562500000E2
1.843175877E2,4.921875000E2
1.843602544E2,3.984375000E2
1.844029210E2,3.750000000E2
1.844455877E2,3.750000000E2
1.844882544E2,3.750000000E2
1.845309210E2,2.812500000E2
1.845735877E2,2.812500000E2
1.846162544E2,2.812500000E2
1.846589210E2,1.875000000E2
1.847015877E2,7.500000000E2
1.847442544E2,3.750000000E2
1.847869210E2,3.750000000E2
1.848295877E2,4.687500000E1
1.848722544E2,3.750000000E2
1.849149210E2,2.812500000E2
1.849575877E2,2.812500000E2
1.850002544E2,2.812500000E2
1.850429210E2,8.203125000E2
1.850855877E2,7.265625000E2
1.851282544E2,7.265625000E2
1.851709210E2,5.390625000E2
1.852135877E2,1.218750000E3
1.852562544E2,2.578125000E2
1.852989210E2,4.687500000E1
1.853415877E2,6.093750000E2
1.853842544E2,1.875000000E2
1.854269210E2,2.109375000E2
1.854695877E2,6.093750000E2
1.855122544E2,7.265625000E2
1.855549210E2,4.921875000E2
1.855975877E2,4.687500000E2
1.856402544E2,4.687500000E1
1.856829210E2,7.031250000E1
1.857255877E2,4.687500000E1
1.857682544E2,7.031250000E2
1.858109210E2,9.375000000E1
1.858535877E2,2.109375000E2
1.858962544E2,3.984375000E2
1.859389210E2,3.750000000E2
1.859815877E2,2.109375000E2
1.860242544E2,2.343750000E1
1.860669210E2,7.031250000E1
1.861095877E2,2.812500000E2
1.861522544E2,3.984375000E2
1.861949210E2,6.093750000E2
1.862375877E2,3.750000000E2
1.862802544E2,1.406250000E2
1.863229210E2,3.984375000E2
1.863655877E2,7.265625000E2
1.864082544E2,7.265625000E2
1.864509210E2,3.750000000E2
1.864935877E2,7.265625000E2
1.865362544E2,7.265625000E2
1.865789210E2,3.515625000E2
1.866215877E2,3.046875000E2
1.866642544E2,2.812500000E2
1.867069210E2,7.265625000E2
1.867495877E2,5.156250000E2
1.867922544E2,4.687500000E1
1.868349210E2,4.687500000E1
1.868775877E2,4.687500000E1
1.869202544E2,7.500000000E2
1.869629210E2,2.578125000E2
1.870055877E2,2.812500000E2
1.870482544E2,3.515625000E2
1.870909210E2,4.687500000E1
1.871335877E2,3.046875000E2
1.871762544E2,6.562500000E2
1.872189210E2,6.562500000E2
1.872615877E2,7.265625000E2
1.873042544E2,3.046875000E2
1.873469210E2,3.046875000E2
1.873895877E2,5.390625000E2
1.874322544E2,2.109375000E2
1.874749210E2,7.031250000E1
1.875175877E2,6.796875000E2
1.875602544E2,7.031250000E2
1.876029210E2,7.265625000E2
1.876455877E2,4.687500000E1
1.876882544E2,6.328125000E2
1.877309210E2,5.390625000E2
1.877735877E2,8.203125000E2
1.878162544E2,4.921875000E2
1.878589210E2,2.812500000E2
1.879015877E2,3.750000000E2
1.879442544E2,4.687500000E1
1.879869210E2,6.328125000E2
1.880295877E2,6.093750000E2
1.880722544E2,2.343750000E3
1.881149210E2,2.109375000E3
1.881575877E2,8.671875000E2
1.882002544E2,9.375000000E2
1.882429210E2,9.609375000E2
1.882855877E2,9.375000000E2
1.883282544E2,9.609375000E2
1.883709210E2,8.671875000E2
1.884135877E2,8.906250000E2
1.884562544E2,6.796875000E2
1.884989210E2,8.906250000E2
1.885415877E2,8.906250000E2
1.885842544E2,8.671875000E2
1.886269210E2,8.671875000E2
1.886695877E2,7.265625000E2
1.887122544E2,6.796875000E2
1.887549210E2,7.265625000E2
1.887975877E2,2.812500000E2
1.888402544E2,3.515625000E2
1.888829210E2,5.156250000E2
1.889255877E2,1.640625000E2
1.889682544E2,1.640625000E2
1.890109210E2,5.859375000E2
1.890535877E2,3.046875000E2
1.890962544E2,5.859375000E2
1.891389210E2,4.687500000E2
1.891815877E2,5.625000000E2
1.892242544E2,6.562500000E2
1.892669210E2,9.140625000E2
1.893095877E2,9.843750000E2
1.893522544E2,9.843750000E2
1.893949210E2,2.132812500E3
1.894375877E2,1.645312500E4
1.894802544E2,4.687500000E1
1.895229210E2,2.343750000E1
1.895655877E2,3.984375000E2
1.896082544E2,3.984375000E2
1.896509210E2,2.812500000E2
1.896935877E2,5.390625000E2
1.897362544E2,6.796875000E2
1.897789210E2,6.796875000E2
1.898215877E2,5.390625000E2
1.898642544E2,5.156250000E2
1.899069210E2,2.812500000E2
1.899495877E2,2.812500000E2
1.899922544E2,3.750000000E2
1.900349210E2,2.812500000E2
1.900775877E2,2.812500000E2
1.901202544E2,3.515625000E2
1.901629210E2,4.218750000E2
1.902055877E2,5.390625000E2
1.902482544E2,6.093750000E2
1.902909210E2,1.640625000E2
1.903335877E2,4.921875000E2
1.903762544E2,4.921875000E2
1.904189210E2,4.921875000E2
1.904615877E2,4.687500000E1
1.905042544E2,1.171875000E2
1.905469210E2,4.687500000E1
1.905895877E2,9.375000000E1
1.906322544E2,4.687500000E1
1.906749210E2,1.171875000E2
1.907175877E2,4.687500000E1
1.907602544E2,6.093750000E2
1.908029210E2,4.687500000E1
1.908455877E2,2.812500000E2
1.908882544E2,2.812500000E2
1.909309210E2,2.812500000E2
1.909735877E2,4.687500000E1
1.910162544E2,2.578125000E2
1.910589210E2,2.812500000E2
1.911015877E2,3.515625000E2
1.911442544E2,2.812500000E2
1.911869210E2,2.812500000E2
1.912295877E2,3.750000000E2
1.912722544E2,3.750000000E2
1.913149210E2,3.515625000E2
1.913575877E2,3.750000000E2
1.914002544E2,3.750000000E2
1.914429210E2,2.343750000E1
1.914855877E2,2.343750000E1
1.915282544E2,2.343750000E1
1.915709210E2,2.343750000E1
1.916135877E2,3.984375000E2
1.916562544E2,4.687500000E1
1.916989210E2,3.984375000E2
1.917415877E2,3.984375000E2
1.917842544E2,4.687500000E1
1.918269210E2,3.750000000E2
1.918695877E2,2.812500000E2
1.919122544E2,2.812500000E2
1.919549210E2,2.812500000E2
1.919975877E2,2.812500000E2
1.920402544E2,2.812500000E2
1.920829210E2,4.687500000E1
1.921255877E2,9.375000000E1
1.921682544E2,3.750000000E2
1.922109210E2,3.750000000E2
1.922535877E2,4.687500000E1
1.922962544E2,3.750000000E2
1.923389210E2,7.031250000E2
1.923815877E2,6.562500000E2
1.924242544E2,7.265625000E2
1.924669210E2,6.796875000E2
1.925095877E2,6.796875000E2
1.925522544E2,7.031250000E2
1.925949210E2,9.843750000E2
1.926375877E2,9.609375000E2
1.926802544E2,9.375000000E2
1.927229210E2,9.375000000E2
1.927655877E2,2.343750000E1
1.928082544E2,4.218750000E2
1.928509210E2,3.984375000E2
1.928935877E2,3.984375000E2
1.929362544E2,4.218750000E2
1.929789210E2,3.750000000E2
1.930215877E2,7.734375000E2
1.930642544E2,7.500000000E2
1.931069210E2,3.984375000E2
1.931495877E2,3.750000000E2
1.931922544E2,5.625000000E2
1.932349210E2,3.210937500E3
1.932775877E2,6.796875000E2
1.933202544E2,7.031250000E2
1.933629210E2,5.156250000E2
1.934055877E2,4.453125000E2
1.934482544E2,4.218750000E2
1.934909210E2,3.984375000E2
1.935335877E2,4.218750000E2
1.935762544E2,2.812500000E2
1.936189210E2,2.812500000E2
1.936615877E2,4.687500000E1
1.937042544E2,6.093750000E2
1.937469210E2,6.796875000E2
1.937895877E2,6.328125000E2
1.938322544E2,6.093750000E2
1.938749210E2,6.093750000E2
1.939175877E2,3.750000000E2
1.939602544E2,5.859375000E2
1.940029210E2,4.687500000E1
1.940455877E2,3.750000000E2
1.940882544E2,4.687500000E1
1.941309210E2,3.750000000E2
1.941735877E2,4.687500000E1
1.942162544E2,4.687500000E1
1.942589210E2,6.796875000E2
1.943015877E2,4.687500000E1
1.943442544E2,3.984375000E2
1.943869210E2,7.031250000E1
1.944295877E2,4.218750000E2
1.944722544E2,4.687500000E1
1.945149210E2,4.218750000E2
1.945575877E2,6.328125000E2
1.946002544E2,6.093750000E2
1.946429210E2,3.750000000E2
1.946855877E2,3.750000000E2
1.947282544E2,3.515625000E2
1.947709210E2,3.984375000E2
1.948135877E2,3.984375000E2
1.948562544E2,7.031250000E1
1.948989210E2,4.687500000E2
1.949415877E2,7.265625000E2
1.949842544E2,3.750000000E2
1.950269210E2,3.750000000E2
1.950695877E2,3.750000000E2
1.951122544E2,2.109375000E3
1.951549210E2,3.750000000E2
1.951975877E2,3.750000000E2
1.952402544E2,4.687500000E1
1.952829210E2,5.625000000E2
1.953255877E2,5.625000000E2
1.953682544E2,5.625000000E2
1.954109210E2,6.093750000E2
1.954535877E2,6.093750000E2
1.954962544E2,5.625000000E2
1.955389210E2,7.265625000E2
1.955815877E2,7.031250000E2
1.956242544E2,3.750000000E2
1.956669210E2,3.750000000E2
1.957095877E2,3.515625000E2
1.957522544E2,2.812500000E2
1.957949210E2,8.203125000E2
1.958375877E2,8.437500000E2
1.958802544E2,2.812500000E2
1.959229210E2,2.812500000E2
1.959655877E2,1.875000000E2
1.960082544E2,3.984375000E2
1.960509210E2,3.750000000E2
1.960935877E2,1.640625000E2
1.961362544E2,2.812500000E2
1.961789210E2,3.750000000E2
1.962215877E2,5.390625000E2
1.962642544E2,2.812500000E2
1.963069210E2,3.750000000E2
1.963495877E2,4.687500000E1
1.963922544E2,2.812500000E2
1.964349210E2,2.812500000E2
1.964775877E2,2.812500000E2
1.965202544E2,1.640625000E2
1.965629210E2,3.750000000E2
1.966055877E2,6.093750000E2
1.966482544E2,3.750000000E2
1.966909210E2,2.812500000E2
1.967335877E2,6.562500000E2
1.967762544E2,3.984375000E2
1.968189210E2,1.875000000E2
1.968615877E2,2.812500000E2
1.969042544E2,1.640625000E2
1.969469210E2,3.750000000E2
1.969895877E2,5.390625000E2
1.970322544E2,5.156250000E2
1.970749210E2,5.390625000E2
1.971175877E2,5.390625000E2
1.971602544E2,5.156250000E2
1.972029210E2,3.750000000E2
1.972455877E2,3.750000000E2
1.972882544E2,3.984375000E2
1.973309210E2,3.984375000E2
1.973735877E2,3.750000000E2
1.974162544E2,5.625000000E2
1.974589210E2,3.750000000E2
1.975015877E2,5.156250000E2
1.975442544E2,7.265625000E2
1.975869210E2,1.640625000E2
1.976295877E2,1.640625000E2
1.976722544E2,7.265625000E2
1.977149210E2,6.562500000E2
1.977575877E2,6.562500000E2
1.978002544E2,8.437500000E2
1.978429210E2,1.875000000E2
1.978855877E2,4.453125000E2
1.979282544E2,7.265625000E2
1.979709210E2,6.093750000E2
1.980135877E2,3.046875000E2
1.980562544E2,3.984375000E2
1.980989210E2,3.750000000E2
1.981415877E2,2.812500000E2
1.981842544E2,7.500000000E2
1.982269210E2,7.500000000E2
1.982695877E2,7.734375000E2
1.983122544E2,4.218750000E2
1.983549210E2,8.906250000E2
1.983975877E2,9.140625000E2
1.984402544E2,8.906250000E2
1.984829210E2,1.195312500E3
1.985255877E2,8.906250000E2
1.985682544E2,1.195312500E3
1.986109210E2,6.093750000E2
1.986535877E2,6.328125000E2
1.986962544E2,6.562500000E2
1.987389210E2,6.562500000E2
1.987815877E2,2.812500000E2
1.988242544E2,8.437500000E2
1.988669210E2,8.203125000E2
1.989095877E2,1.218750000E3
1.989522544E2,1.195312500E3
1.989949210E2,1.195312500E3
1.990375877E2,1.195312500E3
1.990802544E2,3.281250000E2
1.991229210E2,3.750000000E2
1.991655877E2,1.195312500E3
1.992082544E2,7.265625000E2
1.992509210E2,6.328125000E2
1.992935877E2,6.796875000E2
1.993362544E2,9.140625000E2
1.993789210E2,9.140625000E2
1.994215877E2,1.218750000E3
1.994642544E2,6.328125000E2
1.995069210E2,8.671875000E2
1.995495877E2,8.437500000E2
1.995922544E2,3.984375000E2
1.996349210E2,4.921875000E2
1.996775877E2,7.265625000E2
1.997202544E2,8.437500000E2
1.997629210E2,5.390625000E2
1.998055877E2,7.968750000E2
1.998482544E2,7.265625000E2
1.998909210E2,8.203125000E2
1.999335877E2,9.843750000E2
1.999762544E2,1.054687500E3
2.000189210E2,4.921875000E2
2.000615877E2,7.031250000E2
2.001042544E2,6.796875000E2
2.001469210E2,4.921875000E2
2.001895877E2,3.750000000E2
2.002322544E2,4.218750000E2
2.002749210E2,9.375000000E1
2.003175877E2,4.687500000E1
2.003602544E2,1.640625000E2
2.004029210E2,9.375000000E2
2.004455877E2,3.515625000E2
2.004882544E2,7.031250000E2
2.005309210E2,6.796875000E2
2.005735877E2,6.328125000E2
2.006162544E2,6.328125000E2
2.006589210E2,3.750000000E2
2.007015877E2,2.343750000E1
2.007442544E2,2.578125000E2
2.007869210E2,2.812500000E2
2.008295877E2,5.390625000E2
2.008722544E2,5.390625000E2
2.009149210E2,7.500000000E2
2.009575877E2,7.265625000E2
2.010002544E2,7.031250000E2
2.010429210E2,2.578125000E2
