"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.482520211E2,-3.408962488E-2,-7.692629471E-3,3.684329987E-2
2.482570211E2,-8.858368732E-3,1.214404032E-2,1.094055176E-2
2.482620211E2,1.562490128E-2,-1.239825971E-2,-3.061199188E-2
2.482670211E2,1.106033102E-3,-1.482959837E-2,6.592750549E-3
2.482720211E2,-4.951349925E-3,-5.028555170E-3,2.217960358E-2
2.482770211E2,-3.868674859E-3,4.109103233E-3,-1.346397400E-2
2.482820211E2,-1.759831607E-2,1.961483806E-2,1.331901550E-2
2.482870211E2,-3.555273637E-3,2.091776580E-3,2.931118011E-2
2.482920211E2,2.497097850E-2,-1.242268644E-2,-3.324508667E-2
2.482970211E2,3.986174241E-3,2.629149705E-3,-7.837295532E-3
2.483020211E2,-3.193720430E-2,8.427493274E-3,1.752948761E-2
2.483070211E2,-1.668435521E-2,-9.581770748E-3,-8.516311646E-4
2.483120211E2,1.785252430E-2,-7.814057171E-3,-1.879024506E-2
2.483170211E2,9.694019333E-3,1.144485176E-2,7.738113403E-3
2.483220211E2,5.688301288E-3,1.073052362E-2,-2.207946777E-2
2.483270211E2,-8.401680738E-3,-8.868616074E-3,7.047653198E-3
2.483320211E2,-1.054733060E-2,-1.526764780E-2,3.874874115E-2
2.483370211E2,3.435453400E-3,8.038450032E-3,-1.422691345E-2
2.483420211E2,1.535901614E-2,1.216255873E-2,-1.830196381E-2
2.483470211E2,-8.933873847E-3,-5.487265065E-3,1.758289337E-2
2.483520211E2,-1.504509710E-2,-1.491069794E-3,3.589630127E-3
2.483570211E2,2.675049007E-3,-1.395631582E-3,2.985954285E-3
2.483620211E2,1.140688919E-2,-3.392023966E-3,-5.636215210E-3
2.483670211E2,2.271574736E-2,-2.512866631E-3,-4.898071289E-3
2.483720211E2,1.211659890E-2,-7.804356515E-3,-2.391815186E-3
2.483770211E2,-4.992646724E-2,-8.696392179E-4,2.218437195E-2
2.483820211E2,-1.452450082E-2,8.988827467E-3,8.699417114E-3
2.483870211E2,4.193658382E-2,2.882823348E-3,-3.065490723E-2
2.483920211E2,-1.306708902E-3,9.142816067E-3,1.216220856E-2
2.483970211E2,-1.960572787E-2,1.189189404E-2,2.055740356E-2
2.484020211E2,2.060005069E-2,-8.262015879E-3,6.478309631E-3
2.484070211E2,-2.046744339E-3,-7.566587999E-3,2.372741699E-3
2.484120211E2,-3.685393184E-2,1.182360575E-2,1.145458221E-2
2.484170211E2,1.883466169E-2,1.364231482E-2,-3.997612000E-2
2.484220211E2,3.579683974E-2,-1.546142064E-2,-1.297664642E-2
2.484270211E2,-4.388746247E-2,-1.007971540E-2,6.429100037E-2
2.484320211E2,-3.195801005E-2,1.283261925E-2,1.052761078E-2
2.484370211E2,4.672497138E-2,6.204262376E-3,-4.925632477E-2
2.484420211E2,1.200704649E-2,-1.011890359E-2,2.384853363E-2
2.484470211E2,-3.060656600E-2,1.365151256E-3,1.531600952E-2
2.484520211E2,9.738260880E-3,3.264654428E-3,-4.319858551E-2
2.484570211E2,1.134710945E-2,-4.127375782E-3,1.878452301E-2
2.484620211E2,-2.399274707E-2,-8.491195738E-3,5.209636688E-2
2.484670211E2,4.341891035E-4,8.298281580E-3,-3.073692322E-2
2.484720211E2,2.828431129E-2,1.655773818E-2,-2.461814880E-2
2.484770211E2,-1.219416223E-2,-4.619076848E-3,3.807258606E-2
2.484820211E2,-1.467961632E-2,-3.310848027E-3,3.032684326E-3
2.484870211E2,1.296762004E-2,-1.984860748E-3,-2.908515930E-2
2.484920211E2,-4.786966834E-3,1.812249422E-3,1.061344147E-2
2.484970211E2,-2.893661335E-2,1.559385285E-2,3.881454468E-2
2.485020211E2,1.096212305E-3,-1.212785020E-3,1.896858215E-3
2.485070211E2,1.966893673E-2,-9.439587593E-3,-8.204460144E-3
2.485120211E2,-1.237924770E-2,-4.772480577E-3,1.506328583E-2
2.485170211E2,5.538870580E-3,2.927117050E-3,-1.388549805E-3
2.485220211E2,1.483610366E-2,-1.789424568E-3,-5.974769592E-3
2.485270211E2,-1.961213723E-2,-1.283385418E-2,2.378368378E-2
2.485320211E2,-1.423479058E-2,1.119785011E-3,1.225376129E-2
2.485370211E2,2.113283612E-2,-4.377499223E-3,-3.348159790E-2
2.485420211E2,5.739714019E-3,-5.022970960E-3,7.153511047E-3
2.485470211E2,-1.039710827E-2,1.994229853E-3,2.164840698E-2
2.485520211E2,-4.725791514E-4,-2.692893147E-3,-1.441574097E-2
2.485570211E2,-7.285102271E-3,4.344347864E-3,3.992080688E-3
2.485620211E2,-1.408932731E-2,3.825228661E-3,-3.162384033E-3
2.485670211E2,6.739377975E-3,6.535571069E-3,-1.473999023E-2
2.485720211E2,1.410077792E-2,-1.086413860E-2,-9.909629822E-3
2.485770211E2,-1.913604327E-2,-1.019949093E-3,2.547550201E-2
2.485820211E2,-7.786890492E-3,1.219822466E-2,8.514404297E-3
2.485870211E2,1.016159076E-2,2.180741355E-2,-1.653671265E-2
2.485920211E2,1.382640935E-2,-1.805123128E-2,1.395702362E-2
2.485970211E2,-7.908958010E-3,-9.956289083E-3,8.870124817E-3
2.486020211E2,-5.496609025E-3,1.143993065E-2,1.354408264E-2
2.486070211E2,2.953813411E-3,-5.622863770E-3,-5.583763123E-3
2.486120211E2,1.890781336E-3,-1.368537731E-2,1.285934448E-2
2.486170211E2,-1.174880844E-2,9.369105101E-5,-9.867668152E-3
2.486220211E2,-4.026127979E-3,1.220739260E-2,-2.356529236E-2
2.486270211E2,-3.315032460E-3,-8.575618267E-4,-1.214027405E-3
2.486320211E2,4.216699861E-3,-2.445969731E-3,1.028347015E-2
2.486370211E2,3.840501420E-3,1.112514734E-2,3.350257874E-3
2.486420211E2,1.186384447E-2,1.377235353E-2,-1.170349121E-2
2.486470211E2,8.205962367E-3,-8.332300931E-3,1.987266541E-2
2.486520211E2,-1.850955561E-2,-1.446790993E-4,2.471923828E-3
2.486570211E2,-1.635672897E-2,9.085711092E-3,-1.678562164E-2
2.486620211E2,1.613507047E-2,1.210784912E-2,-2.246761322E-2
2.486670211E2,1.035144739E-2,-5.092594773E-3,9.431838989E-3
2.486720211E2,-1.223697886E-2,-3.292888403E-3,1.052951813E-2
2.486770211E2,-1.449782960E-2,6.479635835E-3,2.524375916E-3
2.486820211E2,1.427560765E-2,-1.547064632E-3,-6.720542908E-3
2.486870211E2,7.981681265E-3,-1.424126327E-3,6.024360657E-3
2.486920211E2,-5.533589050E-3,5.274936557E-3,-5.580902100E-3
2.486970211E2,1.194512192E-2,6.406866014E-4,-2.023410797E-2
2.487020211E2,8.417112753E-3,-1.667821780E-2,1.736927032E-2
2.487070211E2,-1.006604172E-2,-1.005923003E-2,9.045600891E-3
2.487120211E2,-2.406707779E-2,6.890181452E-3,-1.530647278E-2
2.487170211E2,9.231461212E-3,-2.851938829E-3,-7.957458496E-3
2.487220211E2,1.623673737E-2,-6.157089025E-3,7.655143738E-3
2.487270211E2,-1.671294495E-2,4.773207009E-3,-1.294803619E-2
2.487320211E2,7.136212662E-4,2.976909280E-3,-1.508522034E-2
2.487370211E2,2.071839571E-2,3.866139799E-3,7.713317871E-3
2.487420211E2,6.499499083E-3,-9.555825964E-3,9.184837341E-3
2.487470211E2,-1.735710911E-2,2.410076559E-3,-1.218128204E-2
2.487520211E2,-2.284177579E-3,2.005066723E-3,-4.397392273E-3
2.487570211E2,6.524838507E-3,-1.016734168E-3,2.283668518E-2
2.487620211E2,-5.280252546E-3,2.967517823E-3,1.886653900E-2
2.487670211E2,-1.151797920E-2,3.330167383E-3,-2.116012573E-2
2.487720211E2,1.051298529E-2,-3.325369209E-3,-1.546859741E-2
2.487770211E2,-3.430816345E-3,-3.641545773E-4,5.742073059E-3
2.487820211E2,-8.183069527E-3,-9.280130267E-3,-6.490707397E-3
2.487870211E2,1.976302825E-3,1.136696339E-2,-1.814079285E-2
2.487920211E2,1.721023209E-2,5.812510848E-3,2.950668335E-3
2.487970211E2,-4.785931204E-3,-1.685548946E-2,2.644252777E-2
2.488020211E2,-6.099995226E-3,-6.116950884E-3,-1.391410828E-3
2.488070211E2,-6.782201119E-3,1.589972526E-3,-4.950523376E-3
2.488120211E2,-2.068748698E-3,5.768325180E-3,1.146697998E-2
2.488170211E2,-7.999107242E-3,9.538851678E-3,4.789352417E-3
2.488220211E2,7.499705069E-3,4.390154034E-3,-2.519893646E-2
2.488270211E2,8.903983980E-3,5.239870399E-3,4.030227661E-3
2.488320211E2,-1.823660918E-3,-9.026627988E-3,2.166843414E-2
2.488370211E2,-7.249769289E-3,1.118119806E-3,-9.059906006E-4
2.488420211E2,-1.053443179E-2,4.363898188E-3,3.678321838E-3
2.488470211E2,9.339170530E-3,2.683639526E-3,-3.220558167E-3
2.488520211E2,2.152505890E-2,8.682869375E-4,-2.434921265E-2
2.488570211E2,-3.158932552E-3,-4.320062697E-3,-3.706932068E-3
2.488620211E2,-1.849743351E-2,-2.544263378E-3,1.236248016E-2
2.488670211E2,-3.957502544E-3,-3.414630890E-3,-5.736351013E-3
2.488720211E2,-4.236522596E-3,-1.070585102E-2,-5.688667297E-3
2.488770211E2,-1.197623461E-2,1.133291796E-2,6.333351135E-3
2.488820211E2,1.296497602E-2,1.572570950E-2,-1.919555664E-2
2.488870211E2,1.240906864E-2,1.002805680E-2,-1.057529449E-2
2.488920211E2,-4.332042765E-3,-9.859044105E-3,2.008724213E-2
2.488970211E2,-7.169421762E-3,-8.009923622E-3,-2.583503723E-3
2.489020211E2,1.178959385E-3,2.087868750E-3,-1.214122772E-2
2.489070211E2,4.081333987E-3,-1.217841730E-2,3.879547119E-3
2.489120211E2,-9.165626019E-3,-5.546960980E-3,3.190994263E-3
2.489170211E2,-1.308204513E-2,1.203405485E-2,-2.719879150E-3
2.489220211E2,9.782125242E-3,8.255902678E-3,2.727508545E-3
2.489270211E2,8.548338898E-3,-7.506774738E-3,7.354736328E-3
2.489320211E2,-7.052632980E-3,-7.224012166E-3,7.477760315E-3
2.489370211E2,-4.810940474E-3,3.754463047E-3,-1.097202301E-2
2.489420211E2,5.980528891E-3,1.884572208E-3,6.313323975E-3
2.489470211E2,1.518463437E-2,-1.397740468E-2,6.994247437E-3
2.489520211E2,8.390009403E-3,-4.532737657E-3,1.151180267E-2
2.489570211E2,-2.934449352E-3,4.024725407E-3,-1.355075836E-2
2.489620211E2,1.546680927E-2,6.181597710E-4,1.404380798E-2
2.489670211E2,-2.538451925E-3,-5.422599614E-3,4.741668701E-3
2.489720211E2,-1.916590706E-2,1.079941541E-2,-4.491806030E-3
2.489770211E2,-8.326178417E-3,9.281009436E-3,-1.224899292E-2
2.489820211E2,1.935093477E-2,7.539987564E-3,-1.401901245E-3
2.489870211E2,1.496695168E-2,1.894235611E-3,5.702972412E-3
2.489920211E2,-2.019141242E-2,8.471768349E-3,3.705978394E-3
2.489970211E2,-3.351573832E-3,9.520672262E-3,4.833221436E-3
2.490020211E2,6.153025664E-3,7.761672139E-3,1.501846313E-2
2.490070211E2,-5.653955042E-3,-9.350106120E-5,9.809494019E-3
2.490120211E2,1.180079021E-2,3.783307970E-3,-2.058982849E-2
2.490170211E2,1.505409181E-2,-4.110299051E-4,-4.610061646E-3
2.490220211E2,-7.484273054E-3,-9.422328323E-3,1.792240143E-2
2.490270211E2,-1.581476256E-2,-5.631249398E-3,1.165390015E-3
2.490320211E2,8.173636161E-3,3.656283021E-3,-5.551338196E-3
2.490370211E2,2.679944038E-3,4.366848618E-3,1.223278046E-2
2.490420211E2,-3.813977353E-3,-3.451388329E-3,-8.120536804E-3
2.490470211E2,-7.883002982E-3,4.223089665E-3,-1.047420502E-2
2.490520211E2,-9.483108297E-4,1.101338491E-2,1.479625702E-2
2.490570211E2,6.523299962E-4,-1.344922930E-2,-8.239746094E-4
2.490620211E2,-6.167884916E-3,-5.863267928E-3,1.006793976E-2
2.490670211E2,-8.649905212E-3,2.162143588E-3,2.428054810E-3
2.490720211E2,-6.657144986E-3,8.071612567E-3,3.873825073E-3
2.490770211E2,-1.630874351E-3,-8.992683142E-3,-3.922462463E-3
2.490820211E2,1.732857898E-3,-3.319213167E-3,6.246566772E-3
2.490870211E2,-1.105880737E-2,8.994027972E-3,-2.031326294E-3
2.490920211E2,4.373431206E-3,2.930399030E-3,8.070945740E-3
2.490970211E2,6.819138303E-3,-7.281623781E-3,5.862236023E-3
2.491020211E2,-1.591622829E-2,1.185654849E-2,9.698867798E-3
2.491070211E2,1.558559015E-3,-7.683634758E-4,6.378173828E-3
2.491120211E2,1.712195203E-2,-8.809356019E-3,-1.121616364E-2
2.491170211E2,8.367019705E-3,-1.777001657E-2,1.233863831E-2
2.491220211E2,-1.398792677E-2,-4.025565460E-3,2.618122101E-2
2.491270211E2,-7.584738545E-3,3.577183932E-3,-1.951980591E-2
2.491320211E2,1.230360102E-2,2.260167152E-3,-1.063537598E-2
2.491370211E2,1.977326348E-3,-6.332989782E-3,1.620864868E-2
2.491420211E2,-2.232524566E-3,8.884813637E-3,-1.301670074E-2
2.491470211E2,1.010813098E-2,3.613144159E-3,-1.381969452E-2
2.491520211E2,-1.497232355E-3,-8.797999471E-3,3.520774841E-2
2.491570211E2,-8.544054814E-3,-3.110973164E-3,9.857177734E-3
2.491620211E2,8.574258536E-4,2.023168281E-2,-1.966571808E-2
2.491670211E2,1.055742800E-2,1.038640738E-2,5.751609802E-3
2.491720211E2,7.006388158E-3,-1.570310071E-2,-8.590698242E-3
2.491770211E2,-4.440787248E-3,-1.018898562E-3,-2.941131592E-3
2.491820211E2,-1.649212092E-3,1.329071820E-4,-1.098251343E-2
2.491870211E2,-4.359238781E-3,1.385662705E-3,9.133338928E-3
2.491920211E2,-4.422431812E-3,1.841943711E-3,1.487731934E-4
2.491970211E2,7.505864836E-3,-3.726657480E-3,-7.110595703E-3
2.492020211E2,6.836615503E-4,-9.337887168E-4,-5.179405212E-3
2.492070211E2,4.068436101E-4,-2.769531682E-3,1.072883606E-2
2.492120211E2,-3.314737231E-3,-1.268590987E-2,2.680778503E-3
2.492170211E2,-1.497465372E-2,2.182181925E-3,1.002311707E-3
2.492220211E2,-7.578366436E-3,4.605203867E-4,2.336502075E-4
2.492270211E2,5.750047043E-3,-1.694899052E-3,9.708404541E-4
2.492320211E2,-1.471179444E-2,-8.972113952E-3,-7.701873779E-3
2.492370211E2,-5.713116843E-3,6.304886192E-3,9.395599365E-3
2.492420211E2,3.892865032E-3,9.561061859E-3,7.572174072E-3
2.492470211E2,1.925946213E-2,-1.118375361E-2,4.616737366E-3
2.492520211E2,3.204814158E-3,2.901118249E-3,1.853084564E-2
2.492570211E2,-1.176952943E-2,-6.234463304E-3,-3.095626831E-3
2.492620211E2,-1.830740832E-3,-6.949063390E-3,-1.128959656E-2
2.492670211E2,4.051643424E-3,3.335043788E-3,1.573562622E-3
2.492720211E2,-1.128789037E-3,-2.410296351E-3,-9.731292725E-3
2.492770211E2,-8.469433524E-3,2.851866186E-3,-9.593963623E-4
2.492820211E2,6.450947374E-3,-7.186569273E-4,1.771163940E-2
2.492870211E2,2.186723985E-3,-2.418421209E-4,8.770942688E-3
2.492920211E2,-2.749812976E-2,1.027852669E-2,4.608154297E-3
2.492970211E2,4.937755875E-3,3.422994167E-3,-3.431320190E-3
2.493020211E2,2.997460216E-2,-6.194947287E-3,-8.526802063E-3
2.493070211E2,-2.398413606E-3,1.036320254E-2,9.685516357E-3
2.493120211E2,-6.071501877E-3,3.415722400E-3,-4.498481750E-3
2.493170211E2,1.093035657E-2,-1.121193916E-2,-1.492881775E-2
2.493220211E2,2.391695976E-3,-1.468993910E-2,2.607917786E-2
2.493270211E2,-2.736959234E-2,9.428828955E-3,3.589630127E-3
2.493320211E2,2.149422653E-3,7.760811597E-3,-3.890800476E-2
2.493370211E2,1.678611338E-2,-9.589450434E-3,2.589130402E-2
2.493420211E2,-9.530808777E-3,-4.955764860E-3,2.348327637E-2
2.493470211E2,1.232185401E-3,-1.822594553E-3,-4.890918732E-2
2.493520211E2,9.322700091E-3,1.372218132E-3,-8.913040161E-3
2.493570211E2,6.286354735E-3,-1.336829364E-2,4.381370544E-2
2.493620211E2,-7.425731048E-3,-3.869576380E-3,-1.177883148E-2
2.493670211E2,6.700655445E-3,1.781288534E-3,-2.115249634E-2
2.493720211E2,2.495054156E-3,5.104362965E-3,2.748680115E-2
2.493770211E2,1.153512485E-2,-4.404272884E-3,1.183223724E-2
2.493820211E2,4.702521488E-3,2.691946924E-3,-2.631473541E-2
2.493870211E2,-1.782235876E-2,-3.254251555E-3,7.618904114E-3
2.493920211E2,-3.756264225E-3,2.931244671E-4,1.092624664E-2
2.493970211E2,1.115363091E-2,7.964186370E-3,4.822731018E-3
2.494020211E2,4.264770076E-3,4.744734615E-3,-3.107929230E-2
2.494070211E2,7.142492570E-3,-2.461839467E-3,-6.583213806E-3
2.494120211E2,-1.342681237E-3,-1.451754943E-3,1.979160309E-2
2.494170211E2,1.994127780E-2,-9.930126369E-3,-1.018428802E-2
2.494220211E2,-2.117895521E-3,8.488778025E-3,-8.518218994E-3
2.494270211E2,-2.357023954E-2,1.658665761E-2,3.117084503E-2
2.494320211E2,8.964457549E-3,2.290830016E-4,-2.240180969E-3
2.494370211E2,1.075079478E-2,-9.789362550E-3,-4.408931732E-2
2.494420211E2,-1.716655865E-2,1.040966809E-2,2.171707153E-2
2.494470211E2,-2.173897810E-3,1.729790121E-3,8.169174194E-3
2.494520211E2,3.002296016E-2,-8.480880409E-3,-2.060985565E-2
2.494570211E2,-6.255347282E-3,-2.166219056E-3,2.125644684E-2
2.494620211E2,-1.157054678E-2,7.412664592E-3,1.014328003E-2
2.494670211E2,7.583037019E-3,-1.626078039E-3,-2.781581879E-2
2.494720211E2,1.204452850E-2,-1.200362295E-2,2.243614197E-2
2.494770211E2,-9.064849466E-3,-3.254482523E-3,1.618957520E-2
2.494820211E2,2.343626693E-3,1.095864177E-2,-2.829647064E-2
2.494870211E2,-2.912295051E-3,-5.514692515E-3,1.333522797E-2
2.494920211E2,-1.467893273E-2,6.744451821E-4,3.794384003E-2
2.494970211E2,-1.401566342E-2,8.585039526E-3,-2.315998077E-2
2.495020211E2,9.151082486E-4,9.484138340E-3,-1.783943176E-2
2.495070211E2,8.443857543E-3,-1.632060111E-2,2.005863190E-2
2.495120211E2,1.113505475E-2,-1.234260574E-2,-6.502151489E-3
2.495170211E2,-7.973355241E-3,-6.959289312E-4,-6.833076477E-3
2.495220211E2,-1.241029333E-2,4.777919501E-3,1.800251007E-2
2.495270211E2,7.870753296E-3,2.710986882E-3,-1.091957092E-3
2.495320211E2,-7.622969337E-3,9.146641940E-3,-2.409934998E-3
2.495370211E2,-2.084960230E-3,3.516189754E-3,-1.471519470E-2
2.495420211E2,2.053080127E-2,-1.623777673E-3,-1.745605469E-2
2.495470211E2,-5.533917807E-3,-1.708349586E-2,2.375221252E-2
2.495520211E2,-5.528503098E-3,3.775544465E-3,-2.927780151E-3
2.495570211E2,5.070041865E-3,1.325791702E-2,-2.232360840E-2
2.495620211E2,-1.949812286E-3,-4.901230335E-3,1.821613312E-2
2.495670211E2,-4.103922285E-3,4.343949258E-3,8.822441101E-3
2.495720211E2,-4.934091121E-3,6.596546620E-3,-4.585933685E-2
2.495770211E2,-1.531067118E-2,-8.244736120E-3,1.469326019E-2
2.495820211E2,3.347801045E-3,-1.708199084E-2,2.207088470E-2
2.495870211E2,5.146921612E-3,-4.919661209E-3,-3.583240509E-2
2.495920211E2,-2.558701672E-2,8.878596127E-3,1.000404358E-2
2.495970211E2,-1.394049823E-2,7.985148579E-3,1.780986786E-2
2.496020211E2,2.021450922E-2,-7.391935214E-3,-2.537250519E-2
2.496070211E2,-9.853713214E-3,-9.315626696E-3,-7.124900818E-3
2.496120211E2,-2.888597921E-2,1.252928749E-2,2.057266235E-2
2.496170211E2,1.475543901E-2,5.398720503E-3,-2.440452576E-3
2.496220211E2,2.687950619E-3,-1.178424805E-2,1.746940613E-2
2.496270211E2,-1.280394010E-2,-6.249547005E-5,1.397418976E-2
2.496320211E2,-5.132907536E-3,2.225227654E-4,-3.106594086E-2
2.496370211E2,8.341263048E-3,-6.673216820E-3,1.507472992E-2
2.496420211E2,-5.078199320E-3,-7.353795692E-3,1.512050629E-2
2.496470211E2,-1.431829762E-2,4.555243999E-3,-2.601528168E-2
2.496520211E2,3.476798534E-3,-1.336522400E-4,4.812240601E-3
2.496570211E2,1.351911109E-2,-9.356912225E-3,1.426124573E-2
2.496620211E2,-9.580128826E-3,-7.925890386E-4,-2.220916748E-2
2.496670211E2,-1.594465226E-2,3.293678164E-4,-9.635925293E-3
2.496720211E2,1.281565800E-2,7.584661245E-3,4.673957825E-3
2.496770211E2,1.810524613E-3,7.314831018E-3,5.908966064E-3
2.496820211E2,-2.878864110E-2,-2.846267074E-3,1.539802551E-2
2.496870211E2,-7.050187327E-3,1.097255573E-2,-1.237392426E-2
2.496920211E2,1.900281385E-2,-3.707261756E-3,-2.141380310E-2
2.496970211E2,4.588205367E-3,-3.924697638E-3,2.548313141E-2
2.497020211E2,-1.331209391E-2,5.222313106E-3,9.965896606E-4
2.497070211E2,-3.738162108E-3,-4.639972001E-3,-2.905368805E-2
2.497120211E2,4.619076848E-3,4.486758262E-3,3.334712982E-2
2.497170211E2,-1.189347077E-2,-1.110690832E-2,1.989269257E-2
2.497220211E2,-5.133636296E-3,-1.305311918E-3,-3.299522400E-2
2.497270211E2,3.807907924E-3,4.957318306E-3,7.154464722E-3
2.497320211E2,7.752843201E-3,-4.496768117E-3,1.404285431E-2
2.497370211E2,-1.800917462E-2,-9.529285133E-3,-2.317905426E-2
2.497420211E2,-5.029914901E-4,-5.427177995E-3,-1.516342163E-4
2.497470211E2,1.438311115E-2,4.704557359E-3,1.582717896E-2
2.497520211E2,-6.217649207E-4,-3.405176103E-3,-1.679420471E-2
2.497570211E2,-1.112245210E-2,3.405001014E-3,1.171779633E-2
2.497620211E2,1.251395792E-3,6.607837975E-3,-1.898956299E-2
2.497670211E2,5.501422100E-3,1.436799765E-3,-7.353782654E-3
2.497720211E2,4.093123600E-3,7.859844714E-3,1.492786407E-2
2.497770211E2,6.991882809E-3,-2.799768001E-3,-1.006126404E-2
2.497820211E2,-1.245555095E-2,5.590271205E-3,-9.682655334E-3
2.497870211E2,-4.898427520E-3,-1.163325273E-2,2.250576019E-2
2.497920211E2,8.318534121E-3,-1.089054346E-2,-4.453659058E-3
2.497970211E2,3.901516087E-3,8.379537612E-3,-2.306652069E-2
2.498020211E2,-1.274272054E-2,1.089086756E-2,1.267910004E-2
2.498070211E2,-1.812555827E-3,-7.496289909E-3,2.429962158E-3
2.498120211E2,-3.823040053E-3,-1.868762076E-3,-1.153755188E-2
2.498170211E2,-1.220820379E-2,1.519275829E-2,3.732204437E-2
2.498220211E2,1.754637435E-2,7.034938782E-3,-1.696014404E-2
2.498270211E2,1.958323084E-2,-8.856952190E-3,-1.160240173E-2
2.498320211E2,-1.320060343E-2,-8.338924497E-3,1.880836487E-2
2.498370211E2,-1.756473258E-2,1.532935724E-2,-1.183319092E-2
2.498420211E2,1.803753339E-2,1.131578907E-2,-2.012348175E-2
2.498470211E2,9.109514765E-3,-6.500869989E-3,1.518535614E-2
2.498520211E2,-7.725928444E-3,-1.603309065E-3,6.936073303E-3
2.498570211E2,-8.740979247E-3,1.015000790E-2,-1.752376556E-2
2.498620211E2,1.392721105E-2,-1.555133611E-2,2.854251862E-2
2.498670211E2,-2.575283870E-3,-1.743809879E-2,2.409648895E-2
2.498720211E2,-1.839304715E-2,7.169160992E-3,-3.167152405E-2
2.498770211E2,6.556405686E-3,4.290387034E-3,-1.193237305E-2
2.498820211E2,3.916688263E-3,-1.612531208E-2,6.666183472E-3
2.498870211E2,-1.349514816E-2,-1.963622868E-3,1.571655273E-3
2.498920211E2,-1.194953918E-3,4.313580692E-3,-4.308700562E-3
2.498970211E2,1.102244481E-2,-1.061159000E-2,9.268760681E-3
2.499020211E2,-9.346247651E-3,-1.538651809E-2,3.620433807E-2
2.499070211E2,-1.181726996E-2,-4.755232483E-3,5.526542664E-3
2.499120211E2,6.381448358E-3,9.759932756E-3,-3.978919983E-2
2.499170211E2,1.197693963E-2,9.143725038E-4,1.327514648E-3
2.499220211E2,-3.886379302E-3,-1.983341761E-2,2.162837982E-2
2.499270211E2,-3.180684522E-3,1.667735726E-2,-2.424049377E-2
2.499320211E2,-6.092077121E-3,3.050245345E-3,1.474380493E-3
2.499370211E2,-3.768848255E-4,-3.569895402E-3,3.747081757E-2
2.499420211E2,-4.585206509E-3,-1.127821021E-2,-8.258819580E-3
2.499470211E2,-1.321681403E-2,3.023449332E-3,-6.024360657E-3
2.499520211E2,8.013333194E-3,-2.492826432E-3,7.610321045E-3
2.499570211E2,2.396054938E-2,-6.538592279E-3,-1.665592194E-2
2.499620211E2,-1.624601707E-2,-1.295867004E-2,4.513740540E-3
2.499670211E2,-1.441571582E-2,-8.412428200E-3,-1.180934906E-2
2.499720211E2,1.333432086E-2,-2.898255363E-3,-9.049415588E-3
2.499770211E2,5.188992247E-3,-4.194773734E-3,2.720642090E-2
2.499820211E2,-1.696446538E-2,1.245016977E-2,2.134990692E-2
2.499870211E2,7.493920624E-3,1.953043789E-2,-2.650547028E-2
2.499920211E2,1.145023759E-2,3.289431334E-3,4.670143127E-3
2.499970211E2,-9.803866036E-3,-6.308289245E-3,2.246284485E-2
2.500020211E2,-1.487132162E-3,3.571804613E-3,-2.789783478E-2
2.500070211E2,4.305578768E-4,-1.848708838E-3,-2.218246460E-3
2.500120211E2,5.516575649E-3,-9.410955012E-3,3.555297852E-2
2.500170211E2,8.446269669E-3,-3.662347794E-3,7.362365723E-4
2.500220211E2,-2.632933669E-3,1.009407267E-2,-1.269531250E-2
2.500270211E2,-8.443538100E-4,1.986350864E-3,1.905345917E-2
2.500320211E2,-2.663356252E-3,-1.019145921E-2,4.981994629E-3
2.500370211E2,8.099275641E-3,-1.110203192E-2,-9.099960327E-3
2.500420211E2,-2.120755613E-3,1.132250950E-2,-5.149841309E-3
2.500470211E2,4.963018000E-6,5.666505545E-3,1.764297485E-4
2.500520211E2,2.196730115E-3,-1.666372642E-2,1.463794708E-2
2.500570211E2,1.719827764E-3,-3.199234605E-3,8.867263794E-3
2.500620211E2,3.985598683E-3,1.673252881E-2,-2.743911743E-2
2.500670211E2,-1.021482144E-2,4.012253135E-3,1.874637604E-2
2.500720211E2,-1.015161164E-2,-1.556219719E-2,2.079296112E-2
2.500770211E2,-1.704873517E-3,8.713584393E-3,-1.368618011E-2
2.500820211E2,-1.887197606E-2,2.258354798E-2,-7.619857788E-4
2.500870211E2,5.908033811E-3,4.828669131E-3,1.011371613E-2
2.500920211E2,1.790216751E-2,-8.011480793E-3,-1.310539246E-2
2.500970211E2,-9.095327929E-3,7.512435317E-3,1.706123352E-3
2.501020211E2,-1.300404780E-3,1.483064145E-3,2.336406708E-2
2.501070211E2,1.854336634E-2,-1.472437754E-2,-3.646850586E-3
2.501120211E2,-1.574221253E-2,-1.982057095E-2,7.037162781E-3
2.501170211E2,-1.993441209E-2,7.220670581E-3,-3.250122070E-3
2.501220211E2,2.126999944E-2,9.023014456E-3,-2.632522583E-2
2.501270211E2,1.135796402E-2,-9.907234460E-3,4.798889160E-3
2.501320211E2,-1.401954889E-2,-1.180030778E-2,2.988719940E-2
2.501370211E2,-4.431749228E-3,-2.453066409E-4,-8.168220520E-3
2.501420211E2,9.301462211E-3,-6.579216570E-4,7.806777954E-3
2.501470211E2,2.828007564E-3,-1.113400236E-2,1.679992676E-2
2.501520211E2,-3.096287139E-3,2.054873481E-2,-2.006053925E-2
2.501570211E2,8.777671494E-3,3.032181412E-3,-2.671241760E-2
