"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
2.134688179E2,8.661999702E-1,-1.915399933E1,2.862119865E1
2.134788179E2,9.149999619E-1,-1.910519981E1,2.860899925E1
2.134888179E2,9.393999577E-1,-1.908079910E1,2.869439888E1
2.134988179E2,9.637999535E-1,-1.910519981E1,2.871879959E1
2.135088179E2,9.637999535E-1,-1.922719955E1,2.874320030E1
2.135188179E2,1.012599945E0,-1.920279884E1,2.874320030E1
2.135288179E2,1.012599945E0,-1.921500015E1,2.879199982E1
2.135388179E2,1.061399937E0,-1.920279884E1,2.885299873E1
2.135488179E2,1.049199939E0,-1.917840004E1,2.891399956E1
2.135588179E2,1.012599945E0,-1.917840004E1,2.898719978E1
2.135688179E2,9.515999556E-1,-1.920279884E1,2.896279907E1
2.135788179E2,9.149999619E-1,-1.919059944E1,2.892619896E1
2.135888179E2,9.393999577E-1,-1.914179993E1,2.892619896E1
2.135988179E2,9.515999556E-1,-1.914179993E1,2.898719978E1
2.136088179E2,9.759999514E-1,-1.909300041E1,2.895059967E1
2.136188179E2,9.515999556E-1,-1.908079910E1,2.887739944E1
2.136288179E2,9.271999598E-1,-1.911739922E1,2.892619896E1
2.136388179E2,9.271999598E-1,-1.912960052E1,2.881639862E1
2.136488179E2,9.637999535E-1,-1.911739922E1,2.879199982E1
2.136588179E2,9.637999535E-1,-1.910519981E1,2.882859993E1
2.136688179E2,9.149999619E-1,-1.910519981E1,2.882859993E1
2.136788179E2,8.905999660E-1,-1.912960052E1,2.881639862E1
2.136888179E2,9.027999640E-1,-1.917840004E1,2.882859993E1
2.136988179E2,9.027999640E-1,-1.919059944E1,2.890180016E1
2.137088179E2,9.149999619E-1,-1.922719955E1,2.885299873E1
2.137188179E2,9.393999577E-1,-1.922719955E1,2.885299873E1
2.137288179E2,9.027999640E-1,-1.922719955E1,2.887739944E1
2.137388179E2,9.637999535E-1,-1.928820038E1,2.886520004E1
2.137488179E2,9.759999514E-1,-1.927599907E1,2.890180016E1
2.137588179E2,9.759999514E-1,-1.922719955E1,2.891399956E1
2.137688179E2,8.905999660E-1,-1.923939896E1,2.895059967E1
2.137788179E2,9.515999556E-1,-1.926379967E1,2.891399956E1
2.137888179E2,9.515999556E-1,-1.921500015E1,2.888959885E1
2.137988179E2,9.882000089E-1,-1.921500015E1,2.893840027E1
2.138088179E2,1.000399947E0,-1.920279884E1,2.897500038E1
2.138188179E2,1.000399947E0,-1.917840004E1,2.899939919E1
2.138288179E2,1.012599945E0,-1.917840004E1,2.901159859E1
2.138388179E2,9.882000089E-1,-1.920279884E1,2.898719978E1
2.138488179E2,1.012599945E0,-1.915399933E1,2.895059967E1
2.138588179E2,9.393999577E-1,-1.916619873E1,2.896279907E1
2.138688179E2,9.027999640E-1,-1.920279884E1,2.897500038E1
2.138788179E2,8.539999723E-1,-1.923939896E1,2.895059967E1
2.138888179E2,8.783999681E-1,-1.931259918E1,2.892619896E1
2.138988179E2,8.539999723E-1,-1.936139870E1,2.892619896E1
2.139088179E2,8.417999744E-1,-1.944680023E1,2.891399956E1
2.139188179E2,8.661999702E-1,-1.950779915E1,2.886520004E1
2.139288179E2,8.539999723E-1,-1.959319878E1,2.884079933E1
2.139388179E2,8.539999723E-1,-1.965419960E1,2.876759911E1
2.139488179E2,8.539999723E-1,-1.969079971E1,2.868219948E1
2.139588179E2,8.417999744E-1,-1.975180054E1,2.867000008E1
2.139688179E2,8.051999807E-1,-1.976399994E1,2.862119865E1
2.139788179E2,7.563999891E-1,-1.984939957E1,2.853579903E1
2.139888179E2,7.441999912E-1,-1.987380028E1,2.847480011E1
2.139988179E2,7.319999933E-1,-1.989819908E1,2.847480011E1
2.140088179E2,7.685999870E-1,-1.995919991E1,2.847480011E1
2.140188179E2,7.807999849E-1,-1.995919991E1,2.848699951E1
2.140288179E2,8.051999807E-1,-1.995919991E1,2.856019974E1
2.140388179E2,7.563999891E-1,-1.997139931E1,2.853579903E1
2.140488179E2,7.929999828E-1,-2.000799942E1,2.847480011E1
2.140588179E2,8.295999765E-1,-1.998359871E1,2.847480011E1
2.140688179E2,8.295999765E-1,-2.000799942E1,2.848699951E1
2.140788179E2,8.173999786E-1,-2.005679893E1,2.857239914E1
2.140888179E2,8.417999744E-1,-2.004459953E1,2.852359962E1
2.140988179E2,8.783999681E-1,-2.006900024E1,2.851140022E1
2.141088179E2,8.417999744E-1,-2.011779976E1,2.841379929E1
2.141188179E2,8.783999681E-1,-2.012999916E1,2.840159988E1
2.141288179E2,9.027999640E-1,-2.011779976E1,2.843820000E1
2.141388179E2,8.905999660E-1,-2.006900024E1,2.843820000E1
2.141488179E2,9.271999598E-1,-2.000799942E1,2.843820000E1
2.141588179E2,9.637999535E-1,-1.998359871E1,2.835280037E1
2.141688179E2,9.149999619E-1,-1.994700050E1,2.841379929E1
2.141788179E2,9.759999514E-1,-1.991040039E1,2.840159988E1
2.141888179E2,9.882000089E-1,-1.989819908E1,2.835280037E1
2.141988179E2,9.637999535E-1,-1.991040039E1,2.838939857E1
2.142088179E2,9.393999577E-1,-1.992259979E1,2.843820000E1
2.142188179E2,9.759999514E-1,-1.992259979E1,2.846259880E1
2.142288179E2,9.515999556E-1,-1.992259979E1,2.843820000E1
2.142388179E2,8.783999681E-1,-1.992259979E1,2.842599869E1
2.142488179E2,9.271999598E-1,-1.999580002E1,2.836499977E1
2.142588179E2,8.173999786E-1,-1.998359871E1,2.832839966E1
2.142688179E2,8.295999765E-1,-1.997139931E1,2.848699951E1
2.142788179E2,8.539999723E-1,-1.991040039E1,2.840159988E1
2.142888179E2,8.051999807E-1,-1.986159897E1,2.831620026E1
2.142988179E2,7.807999849E-1,-1.988599968E1,2.832839966E1
2.143088179E2,7.807999849E-1,-1.993479919E1,2.841379929E1
2.143188179E2,7.807999849E-1,-1.988599968E1,2.841379929E1
2.143288179E2,7.685999870E-1,-1.984939957E1,2.848699951E1
2.143388179E2,8.051999807E-1,-1.992259979E1,2.857239914E1
2.143488179E2,7.807999849E-1,-1.992259979E1,2.851140022E1
2.143588179E2,7.685999870E-1,-1.995919991E1,2.853579903E1
2.143688179E2,8.173999786E-1,-1.999580002E1,2.859679985E1
2.143788179E2,8.051999807E-1,-2.000799942E1,2.851140022E1
2.143888179E2,8.417999744E-1,-1.998359871E1,2.842599869E1
2.143988179E2,8.905999660E-1,-1.998359871E1,2.843820000E1
2.144088179E2,8.661999702E-1,-1.997139931E1,2.840159988E1
2.144188179E2,8.661999702E-1,-1.988599968E1,2.838939857E1
2.144288179E2,8.783999681E-1,-1.987380028E1,2.838939857E1
2.144388179E2,8.905999660E-1,-1.988599968E1,2.840159988E1
2.144488179E2,8.905999660E-1,-1.991040039E1,2.837719917E1
2.144588179E2,9.637999535E-1,-1.989819908E1,2.843820000E1
2.144688179E2,1.012599945E0,-1.994700050E1,2.842599869E1
2.144788179E2,1.024799943E0,-1.993479919E1,2.840159988E1
2.144888179E2,1.000399947E0,-1.994700050E1,2.843820000E1
2.144988179E2,1.012599945E0,-1.998359871E1,2.845039940E1
2.145088179E2,1.012599945E0,-2.002019882E1,2.845039940E1
2.145188179E2,1.049199939E0,-1.999580002E1,2.848699951E1
2.145288179E2,1.036999941E0,-1.999580002E1,2.848699951E1
2.145388179E2,9.515999556E-1,-1.998359871E1,2.843820000E1
2.145488179E2,9.027999640E-1,-1.989819908E1,2.845039940E1
2.145588179E2,8.295999765E-1,-1.993479919E1,2.846259880E1
2.145688179E2,8.783999681E-1,-1.994700050E1,2.842599869E1
2.145788179E2,8.539999723E-1,-1.994700050E1,2.840159988E1
2.145888179E2,8.661999702E-1,-1.993479919E1,2.838939857E1
2.145988179E2,8.417999744E-1,-1.998359871E1,2.838939857E1
2.146088179E2,8.173999786E-1,-1.999580002E1,2.837719917E1
2.146188179E2,8.051999807E-1,-1.999580002E1,2.841379929E1
2.146288179E2,7.929999828E-1,-2.003240013E1,2.840159988E1
2.146388179E2,8.539999723E-1,-2.002019882E1,2.838939857E1
2.146488179E2,8.539999723E-1,-2.003240013E1,2.835280037E1
2.146588179E2,8.417999744E-1,-2.003240013E1,2.836499977E1
2.146688179E2,8.417999744E-1,-2.003240013E1,2.836499977E1
2.146788179E2,7.929999828E-1,-2.000799942E1,2.837719917E1
2.146888179E2,8.051999807E-1,-1.999580002E1,2.838939857E1
2.146988179E2,8.417999744E-1,-1.997139931E1,2.838939857E1
2.147088179E2,8.295999765E-1,-1.993479919E1,2.842599869E1
2.147188179E2,8.295999765E-1,-1.992259979E1,2.852359962E1
2.147288179E2,8.295999765E-1,-1.989819908E1,2.848699951E1
2.147388179E2,8.539999723E-1,-1.991040039E1,2.848699951E1
2.147488179E2,8.173999786E-1,-1.994700050E1,2.851140022E1
2.147588179E2,8.173999786E-1,-1.993479919E1,2.852359962E1
2.147688179E2,8.173999786E-1,-1.991040039E1,2.853579903E1
2.147788179E2,8.417999744E-1,-1.993479919E1,2.852359962E1
2.147888179E2,8.905999660E-1,-1.999580002E1,2.849919891E1
2.147988179E2,8.661999702E-1,-2.000799942E1,2.845039940E1
2.148088179E2,8.783999681E-1,-1.999580002E1,2.853579903E1
2.148188179E2,8.661999702E-1,-1.997139931E1,2.854800034E1
2.148288179E2,8.661999702E-1,-1.992259979E1,2.851140022E1
2.148388179E2,9.027999640E-1,-1.992259979E1,2.848699951E1
2.148488179E2,9.515999556E-1,-1.993479919E1,2.845039940E1
2.148588179E2,9.393999577E-1,-1.993479919E1,2.852359962E1
2.148688179E2,9.271999598E-1,-1.992259979E1,2.852359962E1
2.148788179E2,9.759999514E-1,-1.987380028E1,2.854800034E1
2.148888179E2,9.637999535E-1,-1.987380028E1,2.857239914E1
2.148988179E2,9.759999514E-1,-1.987380028E1,2.854800034E1
2.149088179E2,1.024799943E0,-1.988599968E1,2.864559937E1
2.149188179E2,1.036999941E0,-1.995919991E1,2.863339996E1
2.149288179E2,1.012599945E0,-1.995919991E1,2.864559937E1
2.149388179E2,9.637999535E-1,-1.997139931E1,2.862119865E1
2.149488179E2,9.271999598E-1,-1.997139931E1,2.860899925E1
2.149588179E2,8.661999702E-1,-2.005679893E1,2.854800034E1
2.149688179E2,8.417999744E-1,-2.008119965E1,2.853579903E1
2.149788179E2,8.539999723E-1,-2.014220047E1,2.859679985E1
2.149888179E2,8.051999807E-1,-2.017879868E1,2.852359962E1
2.149988179E2,7.929999828E-1,-2.016659927E1,2.854800034E1
2.150088179E2,7.807999849E-1,-2.016659927E1,2.857239914E1
2.150188179E2,8.173999786E-1,-2.025199890E1,2.854800034E1
2.150288179E2,8.539999723E-1,-2.027639961E1,2.853579903E1
2.150388179E2,8.905999660E-1,-2.021539879E1,2.860899925E1
2.150488179E2,8.417999744E-1,-2.028859901E1,2.862119865E1
2.150588179E2,8.661999702E-1,-2.027639961E1,2.862119865E1
2.150688179E2,8.661999702E-1,-2.026420021E1,2.869439888E1
2.150788179E2,8.783999681E-1,-2.023979950E1,2.870660019E1
2.150888179E2,8.783999681E-1,-2.027639961E1,2.869439888E1
2.150988179E2,8.783999681E-1,-2.014220047E1,2.867000008E1
2.151088179E2,8.173999786E-1,-2.012999916E1,2.870660019E1
2.151188179E2,7.929999828E-1,-2.014220047E1,2.862119865E1
2.151288179E2,8.417999744E-1,-2.000799942E1,2.859679985E1
2.151388179E2,8.173999786E-1,-1.997139931E1,2.860899925E1
2.151488179E2,8.783999681E-1,-1.989819908E1,2.852359962E1
2.151588179E2,8.783999681E-1,-1.986159897E1,2.853579903E1
2.151688179E2,8.905999660E-1,-1.981279945E1,2.848699951E1
2.151788179E2,9.027999640E-1,-1.987380028E1,2.851140022E1
2.151888179E2,1.012599945E0,-1.982499886E1,2.847480011E1
2.151988179E2,1.024799943E0,-1.981279945E1,2.852359962E1
2.152088179E2,1.049199939E0,-1.981279945E1,2.847480011E1
2.152188179E2,1.097999930E0,-1.977619934E1,2.838939857E1
2.152288179E2,1.036999941E0,-1.980060005E1,2.842599869E1
2.152388179E2,1.024799943E0,-1.980060005E1,2.841379929E1
2.152488179E2,1.000399947E0,-1.977619934E1,2.846259880E1
2.152588179E2,9.882000089E-1,-1.973959923E1,2.843820000E1
2.152688179E2,9.271999598E-1,-1.977619934E1,2.848699951E1
2.152788179E2,9.149999619E-1,-1.978839874E1,2.845039940E1
2.152888179E2,8.783999681E-1,-1.981279945E1,2.851140022E1
2.152988179E2,7.685999870E-1,-1.980060005E1,2.854800034E1
2.153088179E2,8.051999807E-1,-1.976399994E1,2.854800034E1
2.153188179E2,8.051999807E-1,-1.981279945E1,2.854800034E1
2.153288179E2,8.173999786E-1,-1.986159897E1,2.862119865E1
2.153388179E2,8.173999786E-1,-1.992259979E1,2.867000008E1
2.153488179E2,8.051999807E-1,-1.986159897E1,2.868219948E1
2.153588179E2,7.807999849E-1,-1.986159897E1,2.869439888E1
2.153688179E2,7.929999828E-1,-1.987380028E1,2.867000008E1
2.153788179E2,8.417999744E-1,-1.995919991E1,2.868219948E1
2.153888179E2,8.539999723E-1,-1.997139931E1,2.868219948E1
2.153988179E2,8.417999744E-1,-1.997139931E1,2.856019974E1
2.154088179E2,8.539999723E-1,-1.993479919E1,2.852359962E1
2.154188179E2,8.295999765E-1,-1.989819908E1,2.851140022E1
2.154288179E2,8.417999744E-1,-1.991040039E1,2.846259880E1
2.154388179E2,8.539999723E-1,-1.989819908E1,2.841379929E1
2.154488179E2,8.417999744E-1,-1.989819908E1,2.840159988E1
2.154588179E2,8.417999744E-1,-1.982499886E1,2.838939857E1
2.154688179E2,8.051999807E-1,-1.983720016E1,2.845039940E1
2.154788179E2,8.051999807E-1,-1.980060005E1,2.853579903E1
2.154888179E2,7.929999828E-1,-1.981279945E1,2.847480011E1
2.154988179E2,7.929999828E-1,-1.982499886E1,2.841379929E1
2.155088179E2,7.929999828E-1,-1.987380028E1,2.840159988E1
2.155188179E2,8.051999807E-1,-1.987380028E1,2.845039940E1
2.155288179E2,7.807999849E-1,-1.986159897E1,2.849919891E1
2.155388179E2,7.685999870E-1,-1.987380028E1,2.843820000E1
2.155488179E2,7.807999849E-1,-1.987380028E1,2.837719917E1
2.155588179E2,7.319999933E-1,-1.988599968E1,2.837719917E1
2.155688179E2,7.075999975E-1,-1.988599968E1,2.836499977E1
2.155788179E2,7.319999933E-1,-1.984939957E1,2.845039940E1
2.155888179E2,7.197999954E-1,-1.981279945E1,2.849919891E1
2.155988179E2,7.197999954E-1,-1.981279945E1,2.846259880E1
2.156088179E2,7.441999912E-1,-1.980060005E1,2.843820000E1
2.156188179E2,7.441999912E-1,-1.980060005E1,2.854800034E1
2.156288179E2,7.441999912E-1,-1.978839874E1,2.854800034E1
2.156388179E2,7.807999849E-1,-1.978839874E1,2.854800034E1
2.156488179E2,7.929999828E-1,-1.980060005E1,2.853579903E1
2.156588179E2,7.807999849E-1,-1.987380028E1,2.849919891E1
2.156688179E2,8.173999786E-1,-1.989819908E1,2.848699951E1
2.156788179E2,8.417999744E-1,-1.991040039E1,2.848699951E1
2.156888179E2,8.295999765E-1,-1.995919991E1,2.845039940E1
2.156988179E2,8.173999786E-1,-1.997139931E1,2.834059906E1
2.157088179E2,7.807999849E-1,-2.000799942E1,2.831620026E1
2.157188179E2,7.929999828E-1,-2.002019882E1,2.838939857E1
2.157288179E2,8.173999786E-1,-1.997139931E1,2.845039940E1
2.157388179E2,8.295999765E-1,-1.993479919E1,2.846259880E1
2.157488179E2,8.051999807E-1,-1.989819908E1,2.846259880E1
2.157588179E2,7.563999891E-1,-1.989819908E1,2.848699951E1
2.157688179E2,7.929999828E-1,-1.986159897E1,2.851140022E1
2.157788179E2,8.295999765E-1,-1.983720016E1,2.849919891E1
2.157888179E2,9.027999640E-1,-1.981279945E1,2.856019974E1
2.157988179E2,8.905999660E-1,-1.980060005E1,2.849919891E1
2.158088179E2,8.539999723E-1,-1.983720016E1,2.846259880E1
2.158188179E2,8.295999765E-1,-1.983720016E1,2.847480011E1
2.158288179E2,8.417999744E-1,-1.986159897E1,2.840159988E1
2.158388179E2,8.295999765E-1,-1.986159897E1,2.837719917E1
2.158488179E2,8.173999786E-1,-1.987380028E1,2.838939857E1
2.158588179E2,7.685999870E-1,-1.992259979E1,2.853579903E1
2.158688179E2,7.441999912E-1,-1.994700050E1,2.854800034E1
2.158788179E2,7.441999912E-1,-1.994700050E1,2.857239914E1
2.158888179E2,8.173999786E-1,-1.991040039E1,2.862119865E1
2.158988179E2,8.417999744E-1,-1.986159897E1,2.865779877E1
2.159088179E2,8.295999765E-1,-1.981279945E1,2.873099899E1
2.159188179E2,8.539999723E-1,-1.977619934E1,2.882859993E1
2.159288179E2,8.539999723E-1,-1.973959923E1,2.890180016E1
2.159388179E2,9.027999640E-1,-1.961759949E1,2.892619896E1
2.159488179E2,8.905999660E-1,-1.952000046E1,2.899939919E1
2.159588179E2,9.027999640E-1,-1.943459892E1,2.903599930E1
2.159688179E2,8.539999723E-1,-1.937360001E1,2.903599930E1
2.159788179E2,8.783999681E-1,-1.937360001E1,2.903599930E1
2.159888179E2,9.393999577E-1,-1.941020012E1,2.906040001E1
2.159988179E2,9.271999598E-1,-1.933699989E1,2.904819870E1
2.160088179E2,9.515999556E-1,-1.931259918E1,2.902379990E1
2.160188179E2,9.515999556E-1,-1.936139870E1,2.898719978E1
2.160288179E2,9.637999535E-1,-1.933699989E1,2.895059967E1
2.160388179E2,9.515999556E-1,-1.927599907E1,2.896279907E1
2.160488179E2,9.882000089E-1,-1.930039978E1,2.897500038E1
2.160588179E2,9.637999535E-1,-1.928820038E1,2.897500038E1
2.160688179E2,9.271999598E-1,-1.921500015E1,2.902379990E1
2.160788179E2,9.515999556E-1,-1.920279884E1,2.901159859E1
2.160888179E2,9.149999619E-1,-1.919059944E1,2.906040001E1
2.160988179E2,9.027999640E-1,-1.912960052E1,2.903599930E1
2.161088179E2,9.027999640E-1,-1.915399933E1,2.903599930E1
2.161188179E2,9.149999619E-1,-1.917840004E1,2.899939919E1
2.161288179E2,9.637999535E-1,-1.914179993E1,2.908479881E1
2.161388179E2,9.759999514E-1,-1.909300041E1,2.909700012E1
2.161488179E2,9.149999619E-1,-1.912960052E1,2.903599930E1
2.161588179E2,9.271999598E-1,-1.917840004E1,2.899939919E1
2.161688179E2,9.882000089E-1,-1.919059944E1,2.898719978E1
2.161788179E2,9.637999535E-1,-1.917840004E1,2.893840027E1
2.161888179E2,9.759999514E-1,-1.919059944E1,2.893840027E1
2.161988179E2,9.882000089E-1,-1.919059944E1,2.892619896E1
2.162088179E2,9.393999577E-1,-1.917840004E1,2.888959885E1
2.162188179E2,9.515999556E-1,-1.919059944E1,2.884079933E1
2.162288179E2,1.012599945E0,-1.912960052E1,2.884079933E1
2.162388179E2,1.000399947E0,-1.911739922E1,2.885299873E1
2.162488179E2,9.759999514E-1,-1.908079910E1,2.887739944E1
2.162588179E2,9.882000089E-1,-1.910519981E1,2.891399956E1
2.162688179E2,9.637999535E-1,-1.914179993E1,2.891399956E1
2.162788179E2,9.149999619E-1,-1.920279884E1,2.891399956E1
2.162888179E2,8.905999660E-1,-1.922719955E1,2.886520004E1
2.162988179E2,8.905999660E-1,-1.920279884E1,2.891399956E1
2.163088179E2,9.149999619E-1,-1.922719955E1,2.892619896E1
2.163188179E2,9.393999577E-1,-1.919059944E1,2.887739944E1
2.163288179E2,9.515999556E-1,-1.917840004E1,2.888959885E1
2.163388179E2,9.759999514E-1,-1.921500015E1,2.890180016E1
2.163488179E2,1.000399947E0,-1.920279884E1,2.885299873E1
2.163588179E2,1.036999941E0,-1.910519981E1,2.887739944E1
2.163688179E2,1.024799943E0,-1.908079910E1,2.895059967E1
2.163788179E2,1.036999941E0,-1.909300041E1,2.888959885E1
2.163888179E2,1.024799943E0,-1.910519981E1,2.891399956E1
2.163988179E2,9.882000089E-1,-1.912960052E1,2.893840027E1
2.164088179E2,9.637999535E-1,-1.917840004E1,2.885299873E1
2.164188179E2,9.393999577E-1,-1.914179993E1,2.890180016E1
2.164288179E2,9.393999577E-1,-1.909300041E1,2.892619896E1
2.164388179E2,9.515999556E-1,-1.914179993E1,2.887739944E1
2.164488179E2,9.882000089E-1,-1.920279884E1,2.881639862E1
2.164588179E2,9.637999535E-1,-1.922719955E1,2.884079933E1
2.164688179E2,9.759999514E-1,-1.925160027E1,2.882859993E1
2.164788179E2,9.882000089E-1,-1.925160027E1,2.884079933E1
2.164888179E2,9.637999535E-1,-1.926379967E1,2.888959885E1
2.164988179E2,9.759999514E-1,-1.930039978E1,2.882859993E1
2.165088179E2,9.637999535E-1,-1.939799881E1,2.879199982E1
2.165188179E2,9.271999598E-1,-1.936139870E1,2.882859993E1
2.165288179E2,9.637999535E-1,-1.928820038E1,2.881639862E1
2.165388179E2,9.515999556E-1,-1.927599907E1,2.881639862E1
2.165488179E2,9.515999556E-1,-1.920279884E1,2.886520004E1
2.165588179E2,9.515999556E-1,-1.914179993E1,2.893840027E1
2.165688179E2,9.637999535E-1,-1.906859970E1,2.895059967E1
2.165788179E2,9.637999535E-1,-1.901980019E1,2.892619896E1
2.165888179E2,9.637999535E-1,-1.892219925E1,2.899939919E1
2.165988179E2,1.000399947E0,-1.893440056E1,2.897500038E1
2.166088180E2,9.515999556E-1,-1.889780045E1,2.898719978E1
2.166188178E2,1.000399947E0,-1.881239891E1,2.906040001E1
2.166288178E2,9.882000089E-1,-1.881239891E1,2.902379990E1
2.166388178E2,1.036999941E0,-1.877579880E1,2.899939919E1
2.166488178E2,1.073599935E0,-1.877579880E1,2.898719978E1
2.166588178E2,1.085799932E0,-1.875139999E1,2.903599930E1
2.166688178E2,1.085799932E0,-1.881239891E1,2.902379990E1
2.166788178E2,1.122399926E0,-1.886120033E1,2.908479881E1
2.166888178E2,1.171200037E0,-1.900759888E1,2.912139893E1
2.166988178E2,1.134599924E0,-1.927599907E1,2.913360023E1
2.167088178E2,1.122399926E0,-1.945899963E1,2.909700012E1
2.167188178E2,1.085799932E0,-1.955660057E1,2.915799904E1
2.167288178E2,1.061399937E0,-1.965419960E1,2.918239975E1
2.167388178E2,1.085799932E0,-1.973959923E1,2.927999878E1
2.167488178E2,1.061399937E0,-1.980060005E1,2.930439949E1
2.167588178E2,1.036999941E0,-1.983720016E1,2.930439949E1
2.167688178E2,1.012599945E0,-1.984939957E1,2.930439949E1
2.167788178E2,1.000399947E0,-1.970299911E1,2.931659889E1
2.167888178E2,1.049199939E0,-1.960540009E1,2.935319901E1
2.167988178E2,1.024799943E0,-1.955660057E1,2.936540031E1
2.168088178E2,1.012599945E0,-1.952000046E1,2.932880020E1
2.168188178E2,1.012599945E0,-1.944680023E1,2.924339867E1
2.168288178E2,1.061399937E0,-1.932480049E1,2.923119926E1
2.168388178E2,1.036999941E0,-1.928820038E1,2.921899986E1
2.168488178E2,1.012599945E0,-1.921500015E1,2.926779938E1
2.168588178E2,1.036999941E0,-1.917840004E1,2.923119926E1
2.168688178E2,1.024799943E0,-1.915399933E1,2.924339867E1
2.168788178E2,1.073599935E0,-1.912960052E1,2.926779938E1
2.168888178E2,1.085799932E0,-1.911739922E1,2.929220009E1
2.168988178E2,1.073599935E0,-1.909300041E1,2.935319901E1
2.169088178E2,1.110199928E0,-1.906859970E1,2.935319901E1
2.169188178E2,1.158999920E0,-1.903199959E1,2.942639923E1
2.169288178E2,1.158999920E0,-1.898320007E1,2.931659889E1
2.169388178E2,1.195600033E0,-1.894659996E1,2.931659889E1
2.169488178E2,1.171200037E0,-1.890999985E1,2.932880020E1
2.169588178E2,1.146799922E0,-1.890999985E1,2.929220009E1
2.169688178E2,1.122399926E0,-1.886120033E1,2.926779938E1
2.169788178E2,1.085799932E0,-1.883679962E1,2.920679855E1
2.169888178E2,1.036999941E0,-1.888559914E1,2.914579964E1
2.169988178E2,9.637999535E-1,-1.883679962E1,2.902379990E1
2.170088178E2,9.637999535E-1,-1.883679962E1,2.896279907E1
2.170188178E2,9.149999619E-1,-1.884899902E1,2.897500038E1
2.170288178E2,9.149999619E-1,-1.884899902E1,2.895059967E1
2.170388178E2,8.905999660E-1,-1.887339973E1,2.896279907E1
2.170488178E2,9.271999598E-1,-1.894659996E1,2.896279907E1
2.170588178E2,9.637999535E-1,-1.899539948E1,2.899939919E1
2.170688178E2,9.759999514E-1,-1.905640030E1,2.904819870E1
2.170788178E2,9.759999514E-1,-1.908079910E1,2.912139893E1
2.170888178E2,9.882000089E-1,-1.905640030E1,2.914579964E1
2.170988178E2,9.515999556E-1,-1.910519981E1,2.910919952E1
2.171088178E2,9.271999598E-1,-1.916619873E1,2.909700012E1
2.171188178E2,9.393999577E-1,-1.914179993E1,2.910919952E1
