# CSV-File created with merge-csv.com
# -----------------------------------------------------------

"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
1.176493089E2,1.708000004E-1,1.575019932E1,-3.425759888E1
1.176593089E2,1.951999962E-1,1.568919945E1,-3.430640030E1
1.176693089E2,1.464000046E-1,1.567700005E1,-3.420879745E1
1.176793089E2,1.464000046E-1,1.564039993E1,-3.431859970E1
1.176893089E2,1.464000046E-1,1.561599922E1,-3.437960052E1
1.176993089E2,1.586000025E-1,1.562819958E1,-3.440399933E1
1.177093089E2,1.829999983E-1,1.556719971E1,-3.447719955E1
1.177193089E2,1.341999918E-1,1.555499935E1,-3.458699799E1
1.177293089E2,1.219999939E-1,1.556719971E1,-3.459920120E1
1.177393089E2,3.660000116E-2,1.561599922E1,-3.452600098E1
1.177493089E2,4.879999906E-2,1.561599922E1,-3.459920120E1
1.177593089E2,6.099999696E-2,1.566479969E1,-3.451379776E1
1.177693089E2,7.320000231E-2,1.565259933E1,-3.446500015E1
1.177793089E2,1.708000004E-1,1.560379982E1,-3.447719955E1
1.177893089E2,1.708000004E-1,1.560379982E1,-3.451379776E1
1.177993089E2,1.951999962E-1,1.560379982E1,-3.445280075E1
1.178093089E2,2.317999899E-1,1.559159946E1,-3.444059753E1
1.178193089E2,2.928000093E-1,1.559159946E1,-3.452600098E1
1.178293089E2,2.928000093E-1,1.560379982E1,-3.448939896E1
1.178393089E2,2.928000093E-1,1.559159946E1,-3.448939896E1
1.178493089E2,3.172000051E-1,1.568919945E1,-3.452600098E1
1.178593089E2,2.195999920E-1,1.568919945E1,-3.442839813E1
1.178693089E2,1.829999983E-1,1.570139980E1,-3.440399933E1
1.178793089E2,1.829999983E-1,1.568919945E1,-3.437960052E1
1.178893089E2,1.464000046E-1,1.572579956E1,-3.434299850E1
1.178993089E2,1.708000004E-1,1.572579956E1,-3.429420090E1
1.179093089E2,1.586000025E-1,1.568919945E1,-3.428199768E1
1.179193089E2,1.708000004E-1,1.565259933E1,-3.430640030E1
1.179293089E2,1.951999962E-1,1.557940006E1,-3.435519791E1
1.179393089E2,1.829999983E-1,1.561599922E1,-3.440399933E1
1.179493089E2,2.073999941E-1,1.559159946E1,-3.436740112E1
1.179593089E2,2.317999899E-1,1.557940006E1,-3.436740112E1
1.179693089E2,2.195999920E-1,1.555499935E1,-3.446500015E1
1.179793089E2,2.195999920E-1,1.554279995E1,-3.445280075E1
1.179893089E2,2.928000093E-1,1.553059959E1,-3.448939896E1
1.179993089E2,2.805999815E-1,1.553059959E1,-3.450159836E1
1.180093089E2,2.317999899E-1,1.550619984E1,-3.451379776E1
1.180193089E2,2.928000093E-1,1.545739937E1,-3.453820038E1
1.180293089E2,3.294000030E-1,1.544519997E1,-3.455039978E1
1.180393089E2,3.537999988E-1,1.544519997E1,-3.461140060E1
1.180493089E2,3.659999967E-1,1.543299961E1,-3.457479858E1
1.180593089E2,3.903999925E-1,1.542079926E1,-3.463579941E1
1.180693089E2,3.537999988E-1,1.539639950E1,-3.463579941E1
1.180793089E2,3.659999967E-1,1.540859985E1,-3.462360001E1
1.180893089E2,4.269999862E-1,1.544519997E1,-3.459920120E1
1.180993089E2,4.269999862E-1,1.548180008E1,-3.455039978E1
1.181093089E2,4.269999862E-1,1.548180008E1,-3.457479858E1
1.181193089E2,3.903999925E-1,1.550619984E1,-3.442839813E1
1.181293089E2,4.513999820E-1,1.549399948E1,-3.444059753E1
1.181393089E2,4.513999820E-1,1.550619984E1,-3.444059753E1
1.181493089E2,4.635999799E-1,1.554279995E1,-3.439179993E1
1.181593089E2,4.757999778E-1,1.550619984E1,-3.439179993E1
1.181693089E2,4.757999778E-1,1.545739937E1,-3.440399933E1
1.181793089E2,4.757999778E-1,1.543299961E1,-3.447719955E1
1.181893089E2,4.635999799E-1,1.539639950E1,-3.445280075E1
1.181993089E2,5.001999736E-1,1.532319927E1,-3.458699799E1
1.182093089E2,4.879999757E-1,1.531099987E1,-3.458699799E1
1.182193089E2,5.245999694E-1,1.528660011E1,-3.459920120E1
1.182293089E2,5.367999673E-1,1.521339989E1,-3.461140060E1
1.182393089E2,5.611999631E-1,1.520119953E1,-3.469680023E1
1.182493089E2,5.611999631E-1,1.518900013E1,-3.463579941E1
1.182593089E2,5.611999631E-1,1.517679977E1,-3.458699799E1
1.182693089E2,6.100000143E-1,1.518900013E1,-3.458699799E1
1.182793089E2,5.978000164E-1,1.525000000E1,-3.452600098E1
1.182893089E2,6.222000122E-1,1.525000000E1,-3.452600098E1
1.182993089E2,5.733999610E-1,1.522559929E1,-3.450159836E1
1.183093089E2,5.733999610E-1,1.527439976E1,-3.452600098E1
1.183193089E2,5.611999631E-1,1.528660011E1,-3.439179993E1
1.183293089E2,5.489999652E-1,1.528660011E1,-3.437960052E1
1.183393089E2,5.489999652E-1,1.531099987E1,-3.442839813E1
1.183493089E2,5.611999631E-1,1.529879951E1,-3.445280075E1
1.183593089E2,5.733999610E-1,1.527439976E1,-3.450159836E1
1.183693089E2,5.978000164E-1,1.527439976E1,-3.450159836E1
1.183793089E2,6.466000080E-1,1.527439976E1,-3.453820038E1
1.183893089E2,6.466000080E-1,1.525000000E1,-3.453820038E1
1.183993089E2,6.466000080E-1,1.523779964E1,-3.459920120E1
1.184093089E2,6.953999996E-1,1.520119953E1,-3.466019821E1
1.184193089E2,7.319999933E-1,1.514019966E1,-3.466019821E1
1.184293089E2,7.685999870E-1,1.512799931E1,-3.461140060E1
1.184393089E2,7.929999828E-1,1.511579990E1,-3.455039978E1
1.184493089E2,7.807999849E-1,1.510359955E1,-3.452600098E1
1.184593089E2,7.807999849E-1,1.505480003E1,-3.452600098E1
1.184693089E2,7.929999828E-1,1.501819992E1,-3.448939896E1
1.184793089E2,8.173999786E-1,1.496939945E1,-3.444059753E1
1.184893089E2,7.807999849E-1,1.496939945E1,-3.445280075E1
1.184993089E2,7.807999849E-1,1.494499969E1,-3.437960052E1
1.185093089E2,7.075999975E-1,1.494499969E1,-3.439179993E1
1.185193089E2,7.197999954E-1,1.489620018E1,-3.444059753E1
1.185293089E2,7.197999954E-1,1.488399982E1,-3.450159836E1
1.185393089E2,7.197999954E-1,1.493279934E1,-3.447719955E1
1.185493089E2,7.441999912E-1,1.495720005E1,-3.452600098E1
1.185593089E2,7.197999954E-1,1.498159981E1,-3.461140060E1
1.185693089E2,6.953999996E-1,1.504259968E1,-3.464799881E1
1.185793089E2,6.953999996E-1,1.507919979E1,-3.470899963E1
1.185893089E2,7.075999975E-1,1.512799931E1,-3.472119904E1
1.185993089E2,7.563999891E-1,1.515240002E1,-3.466019821E1
1.186093089E2,8.051999807E-1,1.518900013E1,-3.461140060E1
1.186193089E2,8.295999765E-1,1.518900013E1,-3.462360001E1
1.186293089E2,8.417999744E-1,1.522559929E1,-3.464799881E1
1.186393089E2,8.661999702E-1,1.521339989E1,-3.468460083E1
1.186493089E2,9.393999577E-1,1.521339989E1,-3.457479858E1
1.186593089E2,9.637999535E-1,1.525000000E1,-3.459920120E1
1.186693089E2,1.012599945E0,1.525000000E1,-3.459920120E1
1.186793089E2,1.012599945E0,1.522559929E1,-3.466019821E1
1.186893089E2,9.393999577E-1,1.518900013E1,-3.466019821E1
1.186993089E2,9.759999514E-1,1.517679977E1,-3.462360001E1
1.187093089E2,9.882000089E-1,1.515240002E1,-3.453820038E1
1.187193089E2,1.073599935E0,1.510359955E1,-3.439179993E1
1.187293089E2,1.061399937E0,1.506699944E1,-3.442839813E1
1.187393089E2,1.061399937E0,1.500599957E1,-3.435519791E1
1.187493089E2,1.036999941E0,1.501819992E1,-3.445280075E1
1.187593089E2,9.759999514E-1,1.506699944E1,-3.445280075E1
1.187693089E2,1.000399947E0,1.506699944E1,-3.441619873E1
1.187793089E2,9.515999556E-1,1.504259968E1,-3.442839813E1
1.187893089E2,9.515999556E-1,1.503039932E1,-3.442839813E1
1.187993089E2,8.661999702E-1,1.510359955E1,-3.450159836E1
1.188093089E2,8.173999786E-1,1.509140015E1,-3.451379776E1
1.188193089E2,8.173999786E-1,1.512799931E1,-3.453820038E1
1.188293089E2,9.027999640E-1,1.510359955E1,-3.450159836E1
1.188393089E2,9.149999619E-1,1.507919979E1,-3.451379776E1
1.188493089E2,9.393999577E-1,1.507919979E1,-3.455039978E1
1.188593089E2,9.515999556E-1,1.507919979E1,-3.453820038E1
1.188693089E2,9.882000089E-1,1.512799931E1,-3.451379776E1
1.188793089E2,1.049199939E0,1.509140015E1,-3.451379776E1
1.188893089E2,1.110199928E0,1.512799931E1,-3.452600098E1
1.188993089E2,1.097999930E0,1.510359955E1,-3.446500015E1
1.189093089E2,9.759999514E-1,1.512799931E1,-3.447719955E1
1.189193089E2,9.759999514E-1,1.515240002E1,-3.446500015E1
1.189293089E2,9.882000089E-1,1.520119953E1,-3.451379776E1
1.189393089E2,9.515999556E-1,1.522559929E1,-3.447719955E1
1.189493089E2,8.783999681E-1,1.523779964E1,-3.455039978E1
1.189593089E2,8.417999744E-1,1.527439976E1,-3.453820038E1
1.189693089E2,8.173999786E-1,1.528660011E1,-3.455039978E1
1.189793089E2,8.173999786E-1,1.528660011E1,-3.463579941E1
1.189893089E2,8.539999723E-1,1.526219940E1,-3.457479858E1
1.189993089E2,8.783999681E-1,1.522559929E1,-3.455039978E1
1.190093089E2,8.783999681E-1,1.520119953E1,-3.453820038E1
1.190193089E2,9.271999598E-1,1.517679977E1,-3.458699799E1
1.190293089E2,9.393999577E-1,1.516459942E1,-3.457479858E1
1.190393089E2,9.393999577E-1,1.514019966E1,-3.457479858E1
1.190493089E2,9.515999556E-1,1.512799931E1,-3.450159836E1
1.190593089E2,9.759999514E-1,1.510359955E1,-3.450159836E1
1.190693089E2,1.012599945E0,1.514019966E1,-3.456259918E1
1.190793089E2,9.515999556E-1,1.512799931E1,-3.464799881E1
1.190893089E2,9.271999598E-1,1.512799931E1,-3.457479858E1
1.190993089E2,9.027999640E-1,1.511579990E1,-3.457479858E1
1.191093089E2,9.027999640E-1,1.509140015E1,-3.456259918E1
1.191193089E2,9.149999619E-1,1.510359955E1,-3.456259918E1
1.191293089E2,8.905999660E-1,1.507919979E1,-3.464799881E1
1.191393089E2,8.661999702E-1,1.511579990E1,-3.463579941E1
1.191493089E2,8.417999744E-1,1.509140015E1,-3.459920120E1
1.191593089E2,8.539999723E-1,1.511579990E1,-3.446500015E1
1.191693089E2,9.027999640E-1,1.511579990E1,-3.455039978E1
1.191793089E2,9.759999514E-1,1.515240002E1,-3.453820038E1
1.191893089E2,9.515999556E-1,1.517679977E1,-3.453820038E1
1.191993089E2,9.515999556E-1,1.515240002E1,-3.456259918E1
1.192093089E2,9.637999535E-1,1.516459942E1,-3.450159836E1
1.192193089E2,9.515999556E-1,1.514019966E1,-3.450159836E1
1.192293089E2,9.149999619E-1,1.511579990E1,-3.450159836E1
1.192393089E2,9.515999556E-1,1.506699944E1,-3.455039978E1
1.192493089E2,9.027999640E-1,1.504259968E1,-3.453820038E1
1.192593089E2,8.417999744E-1,1.496939945E1,-3.453820038E1
1.192693089E2,8.661999702E-1,1.495720005E1,-3.456259918E1
1.192793089E2,8.783999681E-1,1.495720005E1,-3.455039978E1
1.192893089E2,9.027999640E-1,1.494499969E1,-3.457479858E1
1.192993089E2,9.271999598E-1,1.495720005E1,-3.453820038E1
1.193093089E2,9.393999577E-1,1.494499969E1,-3.456259918E1
1.193193089E2,9.027999640E-1,1.498159981E1,-3.461140060E1
1.193293089E2,9.149999619E-1,1.495720005E1,-3.461140060E1
1.193393089E2,9.149999619E-1,1.503039932E1,-3.456259918E1
1.193493089E2,8.905999660E-1,1.501819992E1,-3.450159836E1
1.193593089E2,8.661999702E-1,1.505480003E1,-3.447719955E1
1.193693089E2,8.173999786E-1,1.506699944E1,-3.450159836E1
1.193793089E2,8.417999744E-1,1.505480003E1,-3.447719955E1
1.193893089E2,8.539999723E-1,1.506699944E1,-3.444059753E1
1.193993089E2,9.271999598E-1,1.507919979E1,-3.437960052E1
1.194093089E2,9.149999619E-1,1.515240002E1,-3.431859970E1
1.194193089E2,9.027999640E-1,1.516459942E1,-3.437960052E1
1.194293089E2,9.149999619E-1,1.516459942E1,-3.442839813E1
1.194393089E2,9.027999640E-1,1.520119953E1,-3.434299850E1
1.194493089E2,9.027999640E-1,1.523779964E1,-3.433079910E1
1.194593089E2,8.905999660E-1,1.528660011E1,-3.434299850E1
1.194693089E2,9.149999619E-1,1.535979939E1,-3.437960052E1
1.194793089E2,9.149999619E-1,1.537199974E1,-3.442839813E1
1.194893089E2,9.393999577E-1,1.539639950E1,-3.446500015E1
1.194993089E2,9.515999556E-1,1.538420010E1,-3.447719955E1
1.195093089E2,9.759999514E-1,1.545739937E1,-3.446500015E1
1.195193089E2,9.882000089E-1,1.543299961E1,-3.457479858E1
1.195293089E2,1.049199939E0,1.539639950E1,-3.457479858E1
1.195393089E2,1.024799943E0,1.545739937E1,-3.461140060E1
1.195493089E2,1.012599945E0,1.545739937E1,-3.456259918E1
1.195593089E2,9.637999535E-1,1.549399948E1,-3.455039978E1
1.195693089E2,9.271999598E-1,1.544519997E1,-3.450159836E1
1.195793089E2,9.027999640E-1,1.544519997E1,-3.448939896E1
1.195893089E2,9.149999619E-1,1.544519997E1,-3.455039978E1
1.195993089E2,9.149999619E-1,1.544519997E1,-3.450159836E1
1.196093089E2,8.783999681E-1,1.548180008E1,-3.447719955E1
1.196193089E2,8.905999660E-1,1.544519997E1,-3.448939896E1
1.196293089E2,9.393999577E-1,1.544519997E1,-3.450159836E1
1.196393089E2,9.759999514E-1,1.544519997E1,-3.444059753E1
1.196493089E2,9.759999514E-1,1.543299961E1,-3.456259918E1
1.196593089E2,9.882000089E-1,1.544519997E1,-3.462360001E1
1.196693089E2,9.759999514E-1,1.544519997E1,-3.458699799E1
1.196793089E2,1.000399947E0,1.545739937E1,-3.456259918E1
1.196893089E2,1.012599945E0,1.543299961E1,-3.458699799E1
1.196993089E2,1.036999941E0,1.540859985E1,-3.453820038E1
1.197093089E2,9.882000089E-1,1.538420010E1,-3.453820038E1
1.197193089E2,9.759999514E-1,1.538420010E1,-3.462360001E1
1.197293089E2,1.024799943E0,1.540859985E1,-3.455039978E1
1.197393089E2,1.073599935E0,1.538420010E1,-3.450159836E1
1.197493089E2,1.097999930E0,1.535979939E1,-3.446500015E1
1.197593089E2,1.073599935E0,1.540859985E1,-3.450159836E1
1.197693089E2,1.073599935E0,1.543299961E1,-3.446500015E1
1.197793089E2,1.061399937E0,1.545739937E1,-3.452600098E1
1.197893089E2,1.085799932E0,1.546959972E1,-3.453820038E1
1.197993089E2,1.024799943E0,1.543299961E1,-3.453820038E1
1.198093089E2,1.000399947E0,1.542079926E1,-3.456259918E1
1.198193089E2,9.759999514E-1,1.544519997E1,-3.458699799E1
1.198293089E2,9.271999598E-1,1.546959972E1,-3.458699799E1
1.198393089E2,9.637999535E-1,1.543299961E1,-3.459920120E1
1.198493089E2,9.271999598E-1,1.542079926E1,-3.462360001E1
1.198593089E2,9.271999598E-1,1.543299961E1,-3.457479858E1
1.198693089E2,9.271999598E-1,1.549399948E1,-3.459920120E1
1.198793089E2,1.036999941E0,1.553059959E1,-3.456259918E1
1.198893089E2,1.036999941E0,1.551839924E1,-3.451379776E1
1.198993089E2,1.049199939E0,1.553059959E1,-3.452600098E1
1.199093089E2,1.085799932E0,1.548180008E1,-3.446500015E1
1.199193089E2,1.097999930E0,1.551839924E1,-3.446500015E1
1.199293089E2,1.158999920E0,1.553059959E1,-3.448939896E1
1.199393089E2,1.195600033E0,1.553059959E1,-3.452600098E1
1.199493089E2,1.183400035E0,1.548180008E1,-3.448939896E1
1.199593089E2,1.146799922E0,1.549399948E1,-3.445280075E1
1.199693089E2,1.158999920E0,1.553059959E1,-3.450159836E1
1.199793089E2,1.146799922E0,1.549399948E1,-3.453820038E1
1.199893089E2,1.158999920E0,1.554279995E1,-3.456259918E1
1.199993089E2,1.122399926E0,1.555499935E1,-3.450159836E1
1.200093089E2,1.110199928E0,1.555499935E1,-3.446500015E1
1.200193089E2,1.085799932E0,1.555499935E1,-3.441619873E1
1.200293089E2,1.134599924E0,1.562819958E1,-3.436740112E1
1.200393089E2,1.171200037E0,1.565259933E1,-3.446500015E1
1.200493089E2,1.183400035E0,1.568919945E1,-3.442839813E1
1.200593089E2,1.220000029E0,1.577460003E1,-3.434299850E1
1.200693089E2,1.220000029E0,1.576239967E1,-3.440399933E1
1.200793089E2,1.244400024E0,1.573799992E1,-3.442839813E1
1.200893089E2,1.281000018E0,1.576239967E1,-3.441619873E1
1.200993089E2,1.305400014E0,1.578679943E1,-3.446500015E1
1.201093089E2,1.329800010E0,1.575019932E1,-3.450159836E1
1.201193089E2,1.293200016E0,1.573799992E1,-3.442839813E1
1.201293089E2,1.281000018E0,1.575019932E1,-3.442839813E1
1.201393089E2,1.354200006E0,1.572579956E1,-3.441619873E1
1.201493089E2,1.451799989E0,1.575019932E1,-3.440399933E1
1.201593089E2,1.537199974E0,1.577460003E1,-3.439179993E1
1.201693089E2,1.537199974E0,1.577460003E1,-3.436740112E1
1.201793089E2,1.573799968E0,1.573799992E1,-3.429420090E1
1.201893089E2,1.610399961E0,1.575019932E1,-3.434299850E1
1.201993089E2,1.610399961E0,1.576239967E1,-3.429420090E1
1.202093089E2,1.683599949E0,1.576239967E1,-3.431859970E1
1.202193089E2,1.646999955E0,1.577460003E1,-3.434299850E1
1.202293089E2,1.598199964E0,1.575019932E1,-3.431859970E1
1.202393089E2,1.585999966E0,1.575019932E1,-3.442839813E1
1.202493089E2,1.622599959E0,1.576239967E1,-3.451379776E1
1.202593089E2,1.671399951E0,1.581120014E1,-3.452600098E1
1.202693089E2,1.659199953E0,1.575019932E1,-3.448939896E1
1.202793089E2,1.732399940E0,1.576239967E1,-3.452600098E1
1.202893089E2,1.720199943E0,1.575019932E1,-3.453820038E1
1.202993089E2,1.732399940E0,1.568919945E1,-3.446500015E1
1.203093089E2,1.720199943E0,1.567700005E1,-3.444059753E1
1.203193089E2,1.720199943E0,1.562819958E1,-3.430640030E1
1.203293089E2,1.671399951E0,1.556719971E1,-3.430640030E1
1.203393089E2,1.585999966E0,1.551839924E1,-3.437960052E1
1.203493089E2,1.524999976E0,1.550619984E1,-3.439179993E1
1.203593089E2,1.488399982E0,1.539639950E1,-3.450159836E1
1.203693089E2,1.439599991E0,1.532319927E1,-3.446500015E1
1.203793089E2,1.427399993E0,1.528660011E1,-3.451379776E1
1.203893089E2,1.427399993E0,1.522559929E1,-3.461140060E1
1.203993089E2,1.378600001E0,1.511579990E1,-3.474559784E1
1.204093089E2,1.354200006E0,1.506699944E1,-3.478219986E1
1.204193089E2,1.354200006E0,1.499380016E1,-3.479439926E1
1.204293089E2,1.305400014E0,1.494499969E1,-3.480659866E1
1.204393089E2,1.256600022E0,1.495720005E1,-3.477000046E1
1.204493089E2,1.293200016E0,1.492059994E1,-3.478219986E1
1.204593089E2,1.293200016E0,1.489620018E1,-3.491640091E1
1.204693089E2,1.293200016E0,1.489620018E1,-3.500180054E1
1.204793089E2,1.305400014E0,1.498159981E1,-3.500180054E1
1.204893089E2,1.402999997E0,1.494499969E1,-3.498960114E1
1.204993089E2,1.427399993E0,1.495720005E1,-3.502619934E1
1.205093089E2,1.500599980E0,1.495720005E1,-3.506279755E1
1.205193089E2,1.524999976E0,1.492059994E1,-3.518479919E1
1.205293089E2,1.524999976E0,1.494499969E1,-3.524580002E1
1.205393089E2,1.524999976E0,1.490839958E1,-3.522140121E1
1.205493089E2,1.488399982E0,1.490839958E1,-3.513599777E1
1.205593089E2,1.537199974E0,1.487179947E1,-3.512379837E1
1.205693089E2,1.537199974E0,1.498159981E1,-3.513599777E1
1.205793089E2,1.585999966E0,1.499380016E1,-3.508720016E1
1.205893089E2,1.622599959E0,1.496939945E1,-3.516040039E1
1.205993089E2,1.695799947E0,1.499380016E1,-3.503839874E1
1.206093089E2,1.732399940E0,1.494499969E1,-3.507500076E1
1.206193089E2,1.683599949E0,1.498159981E1,-3.501399994E1
1.206293089E2,1.732399940E0,1.498159981E1,-3.501399994E1
1.206393089E2,1.732399940E0,1.503039932E1,-3.501399994E1
1.206493089E2,1.732399940E0,1.496939945E1,-3.498960114E1
1.206593089E2,1.720199943E0,1.483519936E1,-3.511159897E1
1.206693089E2,1.756799936E0,1.489620018E1,-3.507500076E1
1.206793089E2,1.756799936E0,1.487179947E1,-3.511159897E1
1.206893089E2,1.732399940E0,1.489620018E1,-3.503839874E1
1.206993089E2,1.793399930E0,1.492059994E1,-3.506279755E1
1.207093089E2,1.817799926E0,1.489620018E1,-3.502619934E1
1.207193089E2,1.793399930E0,1.481079960E1,-3.501399994E1
1.207293089E2,1.707999945E0,1.481079960E1,-3.505059814E1
1.207393089E2,1.683599949E0,1.489620018E1,-3.494079971E1
1.207493089E2,1.549399972E0,1.481079960E1,-3.492860031E1
1.207593089E2,1.500599980E0,1.477419949E1,-3.496519852E1
1.207693089E2,1.451799989E0,1.468879986E1,-3.502619934E1
1.207793089E2,1.378600001E0,1.465219975E1,-3.505059814E1
1.207893089E2,1.305400014E0,1.466440010E1,-3.511159897E1
1.207993089E2,1.256600022E0,1.471319962E1,-3.512379837E1
1.208093089E2,1.183400035E0,1.468879986E1,-3.509939957E1
1.208193089E2,1.085799932E0,1.465219975E1,-3.513599777E1
1.208293089E2,1.097999930E0,1.476200008E1,-3.512379837E1
1.208393089E2,1.012599945E0,1.483519936E1,-3.502619934E1
1.208493089E2,9.515999556E-1,1.492059994E1,-3.503839874E1
1.208593089E2,8.905999660E-1,1.495720005E1,-3.497739792E1
1.208693089E2,8.539999723E-1,1.496939945E1,-3.495299911E1
1.208793089E2,7.929999828E-1,1.490839958E1,-3.496519852E1
1.208893089E2,7.685999870E-1,1.493279934E1,-3.492860031E1
1.208993089E2,7.075999975E-1,1.496939945E1,-3.490419769E1
1.209093089E2,5.978000164E-1,1.484739971E1,-3.494079971E1
1.209193089E2,5.489999652E-1,1.481079960E1,-3.505059814E1
1.209293089E2,4.757999778E-1,1.483519936E1,-3.500180054E1
1.209393089E2,4.757999778E-1,1.483519936E1,-3.505059814E1
1.209493089E2,4.025999904E-1,1.481079960E1,-3.503839874E1
1.209593089E2,3.416000009E-1,1.484739971E1,-3.500180054E1
1.209693089E2,2.928000093E-1,1.481079960E1,-3.503839874E1
1.209793089E2,2.439999878E-1,1.477419949E1,-3.500180054E1
1.209893089E2,2.073999941E-1,1.481079960E1,-3.497739792E1
1.209993089E2,1.341999918E-1,1.479859924E1,-3.492860031E1
1.210093089E2,1.097999960E-1,1.472539997E1,-3.498960114E1
1.210193089E2,-0.000000000E0,1.471319962E1,-3.500180054E1
1.210293089E2,-9.759999812E-2,1.474979973E1,-3.501399994E1
1.210393089E2,-1.829999983E-1,1.473759937E1,-3.502619934E1
1.210493089E2,-2.073999941E-1,1.477419949E1,-3.503839874E1
1.210593089E2,-2.683999836E-1,1.479859924E1,-3.518479919E1
1.210693089E2,-3.659999967E-1,1.476200008E1,-3.524580002E1
1.210793089E2,-4.391999841E-1,1.470099926E1,-3.535559845E1
1.210893089E2,-4.879999757E-1,1.473759937E1,-3.530680084E1
1.210993089E2,-5.733999610E-1,1.472539997E1,-3.529459763E1
1.211093089E2,-6.344000101E-1,1.459119987E1,-3.530680084E1
1.211193089E2,-7.075999975E-1,1.459119987E1,-3.531900024E1
1.211293089E2,-8.051999807E-1,1.457899952E1,-3.534339905E1
1.211393089E2,-8.905999660E-1,1.459119987E1,-3.524580002E1
1.211493089E2,-9.393999577E-1,1.465219975E1,-3.527019882E1
1.211593089E2,-9.882000089E-1,1.482299995E1,-3.509939957E1
1.211693089E2,-1.049199939E0,1.483519936E1,-3.512379837E1
1.211793089E2,-1.085799932E0,1.483519936E1,-3.522140121E1
1.211893089E2,-1.146799922E0,1.490839958E1,-3.517259979E1
1.211993089E2,-1.220000029E0,1.490839958E1,-3.517259979E1
1.212093089E2,-1.293200016E0,1.489620018E1,-3.513599777E1
1.212193089E2,-1.305400014E0,1.493279934E1,-3.511159897E1
1.212293089E2,-1.378600001E0,1.489620018E1,-3.502619934E1
1.212393089E2,-1.476199985E0,1.472539997E1,-3.507500076E1
1.212493089E2,-1.610399961E0,1.462779999E1,-3.506279755E1
1.212593089E2,-1.756799936E0,1.460339928E1,-3.507500076E1
1.212693089E2,-1.854399920E0,1.461559963E1,-3.517259979E1
1.212793089E2,-1.903199911E0,1.460339928E1,-3.518479919E1
1.212893089E2,-1.951999903E0,1.462779999E1,-3.513599777E1
1.212993089E2,-2.049599886E0,1.453020000E1,-3.511159897E1
1.213093089E2,-2.073999882E0,1.454239941E1,-3.511159897E1
1.213193089E2,-2.086199999E0,1.462779999E1,-3.512379837E1
1.213293089E2,-2.134999990E0,1.470099926E1,-3.516040039E1
1.213393089E2,-2.122799873E0,1.474979973E1,-3.505059814E1
